xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
245.52002771836223,1.004254854279257e-05,"[np.float64(3.12724283879472), np.float64(0.7208878587719574), 10, 0.1, np.float64(2.6284463316334605), 0, 0]",245.52002771836223,1.004254854279257e-05,20945634.190293632,0
245.7919521559228,1.0011573573092945e-05,"[np.float64(1.7563356724752464), np.float64(1.1889197579526725), np.float64(9.104297119148185), 0.1, np.float64(5.3322649177048405), np.float64(0.08132947274168689), 0]",245.7919521559228,1.0011573573092945e-05,21474289.255831394,0
259.27299779626844,9.61921278612432e-06,"[np.float64(1.8120334807258383), np.float64(8.936441670166493), np.float64(3.321809434448302), np.float64(9.906222544392568), np.float64(5.343149983928361), np.float64(0.142583573551694), np.float64(0.35475338566447817)]",259.27299779626844,9.61921278612432e-06,3631751.8783401963,0
256.71372557780626,9.66823400330707e-06,"[np.float64(4.820066294039884), np.float64(7.64084337933061), np.float64(6.463048260430491), np.float64(9.922593446500409), np.float64(4.50193789295055), np.float64(0.24348105286095742), np.float64(0.39592776370116584)]",256.71372557780626,9.66823400330707e-06,3755078.4711086242,0
245.02970160280543,1.0048390033047864e-05,"[np.float64(1.6704767145384622), 0.1, 10, np.float64(0.6393841868838146), np.float64(6.067710518890102), 0, 0]",245.02970160280543,1.0048390033047864e-05,23443795.946456417,0
260.0209522017114,9.603991760743014e-06,"[np.float64(0.618134121148227), np.float64(9.168936138115923), np.float64(2.147769772518739), np.float64(9.880178279390957), np.float64(5.699055030372284), np.float64(0.12023656944587116), np.float64(0.28633235550632224)]",260.0209522017114,9.603991760743014e-06,3589040.929897083,0
258.2352598539179,9.63708580633843e-06,"[np.float64(2.8456982709634375), np.float64(8.443297750320426), np.float64(4.413621934092972), np.float64(9.876672473798576), np.float64(5.057827310383751), np.float64(0.18026668674751084), np.float64(0.36004218204584976)]",258.2352598539179,9.63708580633843e-06,3686274.786568473,0
246.08873878110376,9.997652797354747e-06,"[np.float64(1.8534060887320876), np.float64(1.4276922024757837), np.float64(8.817560690697265), 0.1, np.float64(5.256508373930945), np.float64(0.09531415027635065), 0]",246.08873878110376,9.997652797354747e-06,21296653.602672245,0
260.27462344900414,9.60330685719902e-06,"[np.float64(0.7732103494408911), np.float64(9.397639947565011), np.float64(2.2334305058631134), np.float64(9.85886002753638), np.float64(5.632586294316611), np.float64(0.10687396486283608), np.float64(0.34307809149298557)]",260.27462344900414,9.60330685719902e-06,3563458.966658201,0
252.03848404893895,9.78047674998717e-06,"[np.float64(4.178400865560103), np.float64(4.90019309450769), np.float64(8.868079075960653), np.float64(4.72185926707119), np.float64(4.763317928180534), np.float64(0.10384955233708901), np.float64(0.21345602707883168)]",252.03848404893895,9.78047674998717e-06,4205210.255741547,0
