xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
249.91148090773567,9.847458677219015e-06,"[np.float64(3.4056563463993257), np.float64(3.7022290813615735), np.float64(8.959199660725721), np.float64(2.431881146661434), np.float64(4.953015747995873), np.float64(0.1005927250404287), np.float64(0.13640898419054873)]",249.91148090773567,9.847458677219015e-06,5111512.806439238,0
254.42768674819976,9.713230304643923e-06,"[np.float64(3.7303984243549135), np.float64(9.366293163991651), np.float64(9.920781383097115), np.float64(7.520072246492071), np.float64(6.134135728902607), 0, np.float64(0.030446560601591045)]",254.42768674819976,9.713230304643923e-06,3597259.288390558,0
244.6654700749017,1.006289685098047e-05,"[np.float64(1.8224543197100869), np.float64(0.28226724532494085), 10, np.float64(0.14148718836499685), np.float64(5.909581391675202), 0, 0]",244.6654700749017,1.006289685098047e-05,23000763.347634498,0
247.9999109964229,9.919628444491021e-06,"[np.float64(3.0393159841349053), np.float64(2.8855613273789267), 10, np.float64(1.0010848937397352), np.float64(5.189247244769202), 0, 0]",247.9999109964229,9.919628444491021e-06,7634026.480646215,0
245.4290786837173,1.0028802290072233e-05,"[np.float64(1.4948234881879552), np.float64(0.8439480688979544), np.float64(8.923305188492133), 0.1, np.float64(5.360911932781257), np.float64(0.09540178943615776), 0]",245.4290786837173,1.0028802290072233e-05,21383628.390865102,0
246.28604796046932,9.986563783403108e-06,"[np.float64(3.0823527375621387), np.float64(1.5702809444231702), np.float64(7.32774432829641), 0.1, np.float64(4.521669811972309), np.float64(0.01083004665832829), 0]",246.28604796046932,9.986563783403108e-06,23456657.594794616,0
260.04465165724235,9.607649947221864e-06,"[np.float64(1.069891718978378), np.float64(9.307654458754259), np.float64(2.5334921096208705), np.float64(9.827192894869098), np.float64(5.546662816714963), np.float64(0.11445077416964244), np.float64(0.3541262988720074)]",260.04465165724235,9.607649947221864e-06,3585349.125514021,0
246.62265217613609,9.974552378099715e-06,"[np.float64(2.157813798066203), np.float64(1.9135978071959219), np.float64(8.627011460577139), 0.1, np.float64(5.173551647866112), np.float64(0.12494318867323256), np.float64(0.03438422392178653)]",246.62265217613609,9.974552378099715e-06,21428429.19538036,0
246.0733069643362,9.999596751211624e-06,"[np.float64(2.3880592837678005), np.float64(1.620979167159537), np.float64(9.655225656643399), 0.1, np.float64(5.499078067934765), np.float64(0.016741894048515147), np.float64(0.05879948011825875)]",246.0733069643362,9.999596751211624e-06,23120882.772981524,0
251.76520260872468,9.786003424328344e-06,"[np.float64(4.391309650254703), np.float64(5.413318385485468), 10, np.float64(4.50425397907185), np.float64(4.6033833493829865), 0, np.float64(0.00610292348249577)]",251.76520260872468,9.786003424328344e-06,4038882.1094399374,0
253.86237792876491,9.730315803165462e-06,"[np.float64(5.257035923441086), np.float64(6.827127827382134), np.float64(7.488556643129982), np.float64(6.490879611446737), np.float64(4.721030649763923), np.float64(0.457653514465259), np.float64(0.43772227513399276)]",253.86237792876491,9.730315803165462e-06,4178913.8889304874,0
249.17237596615743,9.872001860375812e-06,"[np.float64(3.170726526505982), np.float64(3.0048634761302577), 10, np.float64(2.4122576482564058), np.float64(5.2219825417702594), 0, 0]",249.17237596615743,9.872001860375812e-06,5114853.38073986,0
251.06073195957194,9.809034986439981e-06,"[np.float64(4.089602716531115), np.float64(4.8737529381336), np.float64(9.766909267959987), np.float64(3.557469496209272), np.float64(4.719700430873789), np.float64(0.03168468558396596), np.float64(0.05444490605523533)]",251.06073195957194,9.809034986439981e-06,4359493.943509921,0
252.92014529586228,9.75327352674343e-06,"[np.float64(5.111083262741243), np.float64(5.594539527232987), np.float64(7.965133770667984), np.float64(5.557117051635023), np.float64(4.111851715996082), 0, 0]",252.92014529586228,9.75327352674343e-06,4153174.452906404,0
246.91443758768085,9.96617942777778e-06,"[np.float64(2.7498982140089234), np.float64(2.4052046049969698), 10, np.float64(0.22134590052630765), np.float64(5.278928526840955), 0, 0]",246.91443758768085,9.96617942777778e-06,17119251.4002396,0
255.59658822717503,9.685698532966496e-06,"[np.float64(5.1722986797064685), np.float64(7.490166330206973), np.float64(6.705767607443579), np.float64(8.48108822408355), np.float64(3.4598789513041903), np.float64(0.07179336257219943), np.float64(0.11834189694604154)]",255.59658822717503,9.685698532966496e-06,3722414.177366861,0
253.3395078974357,9.748025777944743e-06,"[np.float64(4.629106789279694), np.float64(5.670772409559685), np.float64(8.51406057240833), np.float64(6.041359142104634), np.float64(4.610409039174495), np.float64(0.13768030004739748), np.float64(0.28536604198502585)]",253.3395078974357,9.748025777944743e-06,4025454.2879402475,0
248.47126482559975,9.90077062729959e-06,"[np.float64(3.1790328274617465), np.float64(3.1187328825893545), np.float64(9.990455619432296), np.float64(1.3714898957807682), np.float64(5.145201416889395), np.float64(0.0011349314642808), np.float64(0.015203967127750795)]",248.47126482559975,9.90077062729959e-06,6512573.026340012,0
