xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
257.76818940499345,9.65048690748086e-06,"[np.float64(3.8998322593904446), np.float64(8.156300915030556), np.float64(5.471317109644327), np.float64(9.861454232054315), np.float64(4.749975282835668), np.float64(0.20513155449829149), np.float64(0.4053474349486919)]",257.76818940499345,9.65048690748086e-06,3706242.102830142,0
258.62922518465024,9.630260254062624e-06,"[np.float64(2.4444491852200443), np.float64(8.63630808633758), np.float64(3.989392818703695), np.float64(9.859687712646085), np.float64(5.168460552868508), np.float64(0.16553947844714179), np.float64(0.35828146031225894)]",258.62922518465024,9.630260254062624e-06,3668945.4923712304,0
247.84051811741483,9.92481633317444e-06,"[np.float64(2.7265492020147297), np.float64(2.6102059842896588), np.float64(9.237855902052257), np.float64(0.8647861307881979), np.float64(5.142796136919383), np.float64(0.07411920275340922), np.float64(0.053618751434068586)]",247.84051811741483,9.92481633317444e-06,8057565.729483109,0
252.92014529586228,9.75327352674343e-06,"[np.float64(5.111083262741243), np.float64(5.594539527232987), np.float64(7.965133770667984), np.float64(5.557117051635023), np.float64(4.111851715996082), 0, 0]",252.92014529586228,9.75327352674343e-06,4153174.452906404,0
248.26959232303807,9.908445980127236e-06,"[np.float64(3.0553576389793866), np.float64(2.948985240286766), np.float64(9.926303321349163), np.float64(1.2451517769975053), np.float64(5.16263261341707), np.float64(0.005765706681511582), np.float64(0.012920242608513977)]",248.26959232303807,9.908445980127236e-06,6796134.8513650885,0
255.05961856153553,9.708485115645308e-06,"[np.float64(5.471307345694367), np.float64(7.259341596942877), np.float64(8.329970971545638), np.float64(8.077665262312777), np.float64(4.237252008438945), np.float64(0.15531716114518151), np.float64(0.33655036210900136)]",255.05961856153553,9.708485115645308e-06,3803339.8291387074,0
252.1009132829612,9.776879180930277e-06,"[np.float64(4.368772708265263), np.float64(5.251923576172215), np.float64(9.73678815773494), np.float64(5.10601726133766), np.float64(4.683292888263037), 0, np.float64(0.14517418955092415)]",252.1009132829612,9.776879180930277e-06,4002197.467637459,0
246.0733069643362,9.999596751211624e-06,"[np.float64(2.3880592837678005), np.float64(1.620979167159537), np.float64(9.655225656643399), 0.1, np.float64(5.499078067934765), np.float64(0.016741894048515147), np.float64(0.05879948011825875)]",246.0733069643362,9.999596751211624e-06,23120882.772981524,0
255.21967224686543,9.692913797661078e-06,"[np.float64(4.217173768035644), 10, np.float64(9.889396311664166), np.float64(9.64021435711257), np.float64(6.059936781328709), 0, np.float64(0.13024561644058613)]",255.21967224686543,9.692913797661078e-06,3492378.6700002616,0
259.2125324088113,9.617468728261205e-06,"[np.float64(1.541653870813329), np.float64(8.863492310096927), np.float64(3.088351612266507), np.float64(9.94966739222033), np.float64(5.43357005311946), np.float64(0.145413494779276), np.float64(0.3160405695735262)]",259.2125324088113,9.617468728261205e-06,3640059.4561432702,0
