x y
0.572894 0.217271
0.581361 0.212993
0.589882 0.208758
0.598457 0.204565
0.607087 0.200416
0.615772 0.196309
0.624511 0.192245
0.633304 0.188223
0.642151 0.184245
0.651053 0.180309
0.660009 0.176415
0.669020 0.172565
0.678085 0.168757
0.687204 0.164992
0.696377 0.161270
0.705604 0.157591
0.714885 0.153954
0.724221 0.150360
0.733610 0.146808
0.743054 0.143299
0.752551 0.139833
0.762102 0.136410
0.771708 0.133029
0.781367 0.129691
0.791080 0.126396
0.800847 0.123143
0.810668 0.119933
0.820542 0.116765
0.830471 0.113641
0.840453 0.110558
0.850488 0.107519
0.860577 0.104522
0.870720 0.101567
0.880917 0.098656
0.891167 0.095786
0.901470 0.092960
0.911827 0.090176
0.922237 0.087434
0.932701 0.084735
0.943218 0.082079
0.953789 0.079465
0.964412 0.076893
0.975089 0.074365
0.985820 0.071878
0.996603 0.069434
1.007440 0.067033
1.018329 0.064674
1.029272 0.062358
1.040268 0.060084
1.051317 0.057852
1.062419 0.055663
1.073573 0.053517
1.084781 0.051412
1.096042 0.049350
1.107355 0.047331
1.118721 0.045354
1.130140 0.043419
1.141612 0.041527
1.153136 0.039677
1.164713 0.037869
1.176343 0.036104
1.188025 0.034381
1.199759 0.032700
1.211547 0.031062
1.223386 0.029466
1.235278 0.027912
1.247223 0.026400
1.259219 0.024931
1.271268 0.023504
1.283370 0.022119
1.295523 0.020776
1.307729 0.019475
1.319987 0.018217
1.332297 0.017001
1.344659 0.015827
1.357073 0.014695
1.369539 0.013605
1.382057 0.012557
1.394627 0.011552
1.407248 0.010588
1.419922 0.009667
1.432647 0.008787
1.445424 0.007950
1.458253 0.007154
1.471133 0.006401
1.484065 0.005690
1.497049 0.005020
1.510084 0.004393
1.523171 0.003807
1.536309 0.003264
1.549498 0.002762
1.562739 0.002302
1.576031 0.001884
1.589374 0.001508
1.602769 0.001174
1.616215 0.000882
1.629712 0.000631
1.643260 0.000423
1.656859 0.000256
1.670509 0.000130
1.684210 0.000047
1.697962 0.000005
1.711751 0.000005
1.725496 0.000049
1.739181 0.000135
1.752809 0.000264
1.766378 0.000437
1.779889 0.000653
1.793342 0.000911
1.806736 0.001213
1.820072 0.001558
1.833350 0.001946
1.846570 0.002377
1.859732 0.002851
1.872836 0.003368
1.885882 0.003928
1.898870 0.004530
1.911800 0.005176
1.924673 0.005865
1.937487 0.006597
1.950244 0.007371
1.962944 0.008188
1.975585 0.009049
1.988169 0.009952
2.000696 0.010898
2.013165 0.011886
2.025576 0.012918
2.037930 0.013992
2.050227 0.015109
2.062466 0.016269
2.074648 0.017471
2.086773 0.018717
2.098840 0.020005
2.110851 0.021335
2.122804 0.022709
2.134700 0.024125
2.146539 0.025584
2.158321 0.027085
2.170046 0.028629
2.181714 0.030216
2.193325 0.031845
2.204880 0.033517
2.216377 0.035231
2.227818 0.036988
2.239202 0.038788
2.250530 0.040630
2.261800 0.042514
2.273014 0.044442
2.284172 0.046411
2.295273 0.048423
2.306317 0.050478
2.317305 0.052575
2.328236 0.054715
2.339112 0.056897
2.349930 0.059122
2.360693 0.061389
2.371399 0.063698
2.382049 0.066050
2.392642 0.068444
2.403180 0.070881
2.413661 0.073360
2.424086 0.075882
2.434455 0.078445
2.444768 0.081052
2.455025 0.083700
2.465226 0.086391
2.475372 0.089124
2.485461 0.091900
2.495494 0.094718
2.505472 0.097578
2.515393 0.100480
2.525259 0.103425
2.535070 0.106412
2.544824 0.109442
2.554523 0.112513
2.564166 0.115627
2.573754 0.118784
2.583286 0.121982
2.592762 0.125223
2.602183 0.128506
2.611549 0.131831
2.620859 0.135198
2.630113 0.138608
2.639312 0.142060
2.648456 0.145554
2.657545 0.149090
2.666578 0.152668
2.675556 0.156289
2.684479 0.159952
2.693346 0.163657
2.702159 0.167404
2.710916 0.171193
2.719618 0.175025
2.728265 0.178898
2.736857 0.182814
2.745394 0.186772
2.753876 0.190772
2.762303 0.194814
2.770675 0.198899
2.778992 0.203025
2.787254 0.207194
2.795461 0.211405
2.803614 0.215657
2.811711 0.219952
2.819754 0.224290
2.827742 0.228669
2.835676 0.233090
2.843554 0.237554
2.851378 0.242059
2.859148 0.246607
2.866862 0.251197
2.874522 0.255828
2.882128 0.260502
2.889679 0.265218
2.897175 0.269977
2.904617 0.274777
2.912005 0.279619
2.919338 0.284503
2.926617 0.289430
2.933841 0.294398
2.941011 0.299409
2.948126 0.304462
2.955187 0.309557
2.962194 0.314693
2.969147 0.319872
2.976045 0.325093
2.982889 0.330357
2.989679 0.335662
2.996415 0.341009
3.003096 0.346398
3.009723 0.351830
3.016297 0.357303
3.022816 0.362819
3.029281 0.368377
3.035692 0.373976
3.042048 0.379618
3.048351 0.385302
3.054600 0.391028
3.060795 0.396796
3.066936 0.402607
3.073023 0.408459
3.079056 0.414353
3.085035 0.420290
3.090960 0.426268
3.096832 0.432289
3.102649 0.438352
3.108413 0.444457
3.114123 0.450603
3.119779 0.456793
3.125382 0.463024
3.130930 0.469297
3.136425 0.475613
3.141866 0.481970
3.147254 0.488370
3.152588 0.494812
3.157868 0.501296
3.163094 0.507822
3.168267 0.514390
3.173387 0.521000
3.178452 0.527653
3.183464 0.534347
3.188423 0.541084
3.193328 0.547863
3.198179 0.554684
3.202977 0.561548
3.207722 0.568453
3.212413 0.575401
3.217050 0.582391
3.221634 0.589423
3.226165 0.596497
3.230642 0.603614
3.235066 0.610773
3.239437 0.617973
3.243754 0.625217
3.248017 0.632502
3.252228 0.639830
3.256385 0.647200
3.260488 0.654612
3.264539 0.662066
3.268536 0.669563
3.272480 0.677102
3.276370 0.684683
3.280207 0.692306
3.283991 0.699972
3.287722 0.707680
3.291400 0.715431
3.295024 0.723224
3.298595 0.731059
3.302113 0.738936
3.305578 0.746856
3.308990 0.754818
3.312348 0.762822
3.315653 0.770869
3.318906 0.778958
3.322105 0.787090
3.325251 0.795264
3.328344 0.803480
3.331383 0.811739
3.334370 0.820041
3.337304 0.828384
3.340184 0.836770
3.343012 0.845199
3.345786 0.853670
3.348508 0.862184
3.351176 0.870740
3.353792 0.879338
3.356354 0.887979
3.358864 0.896663
3.361320 0.905389
3.363723 0.914158
3.366074 0.922969
3.368371 0.931823
3.370616 0.940719
3.372807 0.949658
3.374946 0.958640
3.377032 0.967664
3.379065 0.976730
3.381044 0.985840
3.382971 0.994992
3.384845 1.004187
3.386666 1.013424
3.388435 1.022704
3.390150 1.032027
3.391812 1.041393
3.393422 1.050801
3.394978 1.060252
3.396482 1.069746
3.397933 1.079282
3.399331 1.088862
3.400676 1.098484
3.401968 1.108149
3.403208 1.117857
3.404394 1.127607
3.405528 1.137401
3.406609 1.147237
3.407637 1.157116
3.408612 1.167038
3.409535 1.177003
3.410404 1.187011
3.411221 1.197062
3.411985 1.207156
3.412696 1.217293
3.413354 1.227473
3.413960 1.237696
3.414512 1.247962
3.415012 1.258271
3.415459 1.268623
3.415853 1.279018
3.416194 1.289456
3.416483 1.299937
3.416719 1.310462
3.416902 1.321029
3.417049 1.331623
3.417223 1.342180
3.417430 1.352694
3.417670 1.363164
3.417944 1.373592
3.418251 1.383976
3.418591 1.394317
3.418965 1.404615
3.419371 1.414870
3.419811 1.425083
3.420284 1.435252
3.420790 1.445378
3.421330 1.455461
3.421902 1.465501
3.422508 1.475498
3.423147 1.485453
3.423820 1.495364
3.424525 1.505233
3.425264 1.515058
3.426036 1.524841
3.426842 1.534581
3.427680 1.544278
3.428552 1.553932
3.429457 1.563544
3.430395 1.573112
3.431367 1.582638
3.432372 1.592121
3.433410 1.601562
3.434481 1.610959
3.435585 1.620314
3.436723 1.629626
3.437894 1.638896
3.439099 1.648122
3.440336 1.657307
3.441607 1.666448
3.442912 1.675547
3.444249 1.684603
3.445620 1.693616
3.447024 1.702587
3.448462 1.711516
3.449932 1.720401
3.451436 1.729245
3.452974 1.738045
3.454544 1.746803
3.456148 1.755519
3.457786 1.764192
3.459456 1.772822
3.461160 1.781410
3.462898 1.789955
3.464669 1.798458
3.466473 1.806919
3.468310 1.815337
3.470181 1.823712
3.472085 1.832045
3.474023 1.840336
3.475994 1.848584
3.477998 1.856790
3.480036 1.864953
3.482107 1.873074
3.484211 1.881153
3.486349 1.889189
3.488521 1.897183
3.490726 1.905135
3.492964 1.913044
3.495236 1.920911
3.497541 1.928735
3.499880 1.936517
3.502252 1.944257
3.504657 1.951955
3.507097 1.959610
3.509569 1.967223
3.512075 1.974794
3.514615 1.982322
3.517188 1.989808
3.519795 1.997252
3.522435 2.004653
3.525109 2.012013
3.527816 2.019330
3.530557 2.026605
3.533331 2.033837
3.536139 2.041028
3.538981 2.048176
3.541856 2.055282
3.544765 2.062346
3.547707 2.069367
3.550683 2.076346
3.553693 2.083284
3.556736 2.090179
3.559813 2.097031
3.562924 2.103842
3.566068 2.110610
3.569246 2.117337
3.572458 2.124021
3.575703 2.130663
3.578982 2.137263
3.582295 2.143820
3.585641 2.150336
3.589022 2.156809
3.592436 2.163241
3.595884 2.169630
3.599365 2.175977
3.602881 2.182282
3.606430 2.188545
3.610013 2.194765
3.613630 2.200944
3.617280 2.207080
3.620965 2.213175
3.624683 2.219227
3.628436 2.225237
3.632222 2.231205
3.636042 2.237131
3.639896 2.243015
3.643784 2.248857
3.647706 2.254656
3.651661 2.260414
3.655651 2.266129
3.659675 2.271803
3.663732 2.277434
3.667824 2.283023
3.671950 2.288570
3.676110 2.294075
3.680303 2.299538
3.684531 2.304959
3.688793 2.310338
3.693089 2.315675
3.697419 2.320970
3.701784 2.326222
3.706182 2.331433
3.710614 2.336601
3.715081 2.341728
3.719582 2.346812
3.724117 2.351854
3.728686 2.356854
3.733289 2.361812
3.737927 2.366728
3.742599 2.371602
3.747305 2.376434
3.752045 2.381224
3.756820 2.385971
3.761629 2.390677
3.766473 2.395340
3.771350 2.399961
3.776262 2.404541
3.781209 2.409078
3.786189 2.413573
3.791205 2.418026
3.796254 2.422436
3.801338 2.426805
3.806457 2.431132
3.811610 2.435416
3.816797 2.439659
3.822019 2.443859
3.827276 2.448017
3.832567 2.452133
3.837892 2.456207
3.843252 2.460238
3.848647 2.464228
3.854077 2.468175
3.859541 2.472081
3.865039 2.475944
3.870572 2.479765
3.876140 2.483544
3.881743 2.487280
3.887381 2.490975
3.893053 2.494627
3.898760 2.498237
3.904501 2.501805
3.910278 2.505330
3.916089 2.508814
3.921935 2.512255
3.927816 2.515654
3.933732 2.519011
3.939683 2.522326
3.945668 2.525598
3.951689 2.528828
3.957744 2.532016
3.963835 2.535162
3.969960 2.538265
3.976121 2.541326
3.982317 2.544345
3.988547 2.547321
3.994813 2.550256
4.001114 2.553148
4.007449 2.555997
4.013820 2.558805
4.020227 2.561570
4.026668 2.564292
4.033145 2.566973
4.039656 2.569611
4.046203 2.572206
4.052786 2.574759
4.059403 2.577270
4.066056 2.579739
4.072744 2.582165
4.079468 2.584549
4.086227 2.586890
4.093021 2.589189
4.099851 2.591445
4.106717 2.593659
4.113617 2.595830
4.120553 2.597960
4.127525 2.600046
4.134532 2.602090
4.141575 2.604092
4.148654 2.606051
4.155768 2.607967
4.162917 2.609841
4.170103 2.611673
4.177324 2.613462
4.184581 2.615208
4.191873 2.616912
4.199201 2.618573
4.206565 2.620192
4.213965 2.621768
4.221401 2.623301
4.228872 2.624792
4.236380 2.626240
4.243923 2.627645
4.251502 2.629008
4.259117 2.630328
4.266768 2.631605
4.274456 2.632840
4.282179 2.634032
4.289938 2.635181
4.297734 2.636287
4.305565 2.637351
4.313433 2.638372
4.321336 2.639350
4.329276 2.640285
4.337253 2.641177
4.345265 2.642027
4.353314 2.642833
4.361399 2.643597
4.369520 2.644318
4.377678 2.644996
4.385872 2.645631
4.394103 2.646223
4.402370 2.646772
4.410673 2.647278
4.419013 2.647741
4.427390 2.648162
4.435803 2.648539
4.444252 2.648873
4.452739 2.649164
4.461261 2.649412
4.469821 2.649617
4.478417 2.649779
4.487050 2.649897
4.495720 2.649973
4.504427 2.650005
4.513151 2.649995
4.521845 2.649943
4.530507 2.649849
4.539137 2.649713
4.547735 2.649536
4.556301 2.649317
4.564835 2.649056
4.573336 2.648753
4.581806 2.648408
4.590243 2.648022
4.598648 2.647593
4.607020 2.647123
4.615360 2.646611
4.623668 2.646057
4.631944 2.645461
4.640187 2.644823
4.648398 2.644143
4.656576 2.643421
4.664722 2.642657
4.672836 2.641851
4.680917 2.641003
4.688965 2.640114
4.696981 2.639182
4.704964 2.638207
4.712914 2.637191
4.720832 2.636133
4.728717 2.635033
4.736570 2.633890
4.744390 2.632706
4.752177 2.631479
4.759931 2.630210
4.767652 2.628899
4.775341 2.627546
4.782997 2.626150
4.790620 2.624712
4.798210 2.623232
4.805767 2.621710
4.813291 2.620146
4.820782 2.618539
4.828240 2.616890
4.835666 2.615199
4.843058 2.613465
4.850417 2.611689
4.857743 2.609871
4.865035 2.608011
4.872295 2.606108
4.879522 2.604162
4.886715 2.602175
4.893875 2.600145
4.901002 2.598072
4.908096 2.595957
4.915156 2.593800
4.922183 2.591600
4.929177 2.589358
4.936137 2.587074
4.943064 2.584747
4.949958 2.582377
4.956818 2.579965
4.963644 2.577511
4.970438 2.575014
4.977198 2.572474
4.983924 2.569892
4.990617 2.567268
4.997276 2.564601
5.003901 2.561891
5.010493 2.559139
5.017052 2.556344
5.023577 2.553507
5.030068 2.550627
5.036525 2.547705
5.042949 2.544740
5.049339 2.541732
5.055695 2.538682
5.062018 2.535589
5.068306 2.532453
5.074561 2.529275
5.080782 2.526054
5.086970 2.522791
5.093123 2.519485
5.099243 2.516136
5.105328 2.512745
5.111380 2.509311
5.117398 2.505834
5.123381 2.502315
5.129331 2.498753
5.135247 2.495148
5.141129 2.491500
5.146976 2.487810
5.152790 2.484077
5.158569 2.480301
5.164315 2.476483
5.170026 2.472622
5.175703 2.468718
5.181346 2.464771
5.186955 2.460782
5.192530 2.456750
5.198070 2.452675
5.203577 2.448557
5.209049 2.444397
5.214486 2.440194
5.219890 2.435948
5.225259 2.431659
5.230594 2.427328
5.235894 2.422954
5.241160 2.418537
5.246392 2.414077
5.251589 2.409574
5.256752 2.405029
5.261881 2.400441
5.266975 2.395810
5.272034 2.391136
5.277059 2.386420
5.282050 2.381660
5.287006 2.376858
5.291928 2.372013
5.296815 2.367125
5.301667 2.362195
5.306485 2.357221
5.311269 2.352205
5.316017 2.347146
5.320731 2.342044
5.325411 2.336899
5.330056 2.331712
5.334666 2.326482
5.339241 2.321208
5.343782 2.315892
5.348288 2.310534
5.352760 2.305132
5.357196 2.299688
5.361598 2.294201
5.365965 2.288671
5.370297 2.283098
5.374595 2.277482
5.378858 2.271824
5.383085 2.266122
5.387278 2.260378
5.391437 2.254591
5.395560 2.248762
5.399648 2.242889
5.403702 2.236974
5.407720 2.231016
5.411704 2.225015
5.415653 2.218971
5.419566 2.212884
5.423445 2.206755
5.427289 2.200583
5.431098 2.194368
5.434872 2.188110
5.438611 2.181810
5.442314 2.175467
5.445983 2.169081
5.449617 2.162652
5.453216 2.156180
5.456779 2.149666
5.460308 2.143109
5.463801 2.136509
5.467259 2.129867
5.470683 2.123181
5.474071 2.116453
5.477424 2.109683
5.480741 2.102869
5.484024 2.096013
5.487271 2.089114
5.490483 2.082172
5.493660 2.075188
5.496802 2.068161
5.499909 2.061091
5.502980 2.053978
5.506016 2.046823
5.509017 2.039625
5.511983 2.032385
5.514913 2.025101
5.517808 2.017776
5.520668 2.010407
5.523493 2.002996
5.526282 1.995542
5.529036 1.988046
5.531754 1.980506
5.534437 1.972925
5.537085 1.965300
5.539698 1.957634
5.542275 1.949924
5.544817 1.942172
5.547323 1.934377
5.549794 1.926540
5.552230 1.918660
5.554630 1.910738
5.556995 1.902773
5.559324 1.894766
5.561618 1.886716
5.563877 1.878623
5.566100 1.870488
5.568287 1.862311
5.570439 1.854091
5.572556 1.845828
5.574637 1.837523
5.576683 1.829176
5.578694 1.820786
5.580668 1.812354
5.582608 1.803879
5.584512 1.795362
5.586380 1.786803
5.588213 1.778201
5.590010 1.769556
5.591772 1.760870
5.593498 1.752141
5.595189 1.743369
5.596844 1.734556
5.598463 1.725700
5.600047 1.716801
5.601596 1.707861
5.603109 1.698878
5.604586 1.689853
5.606028 1.680785
5.607434 1.671676
5.608805 1.662524
5.610140 1.653329
5.611439 1.644093
5.612703 1.634814
5.613931 1.625494
5.615124 1.616131
5.616281 1.606726
5.617403 1.597279
5.618488 1.587789
5.619539 1.578258
5.620553 1.568684
5.621532 1.559068
5.622475 1.549411
5.623383 1.539711
5.624255 1.529969
5.625092 1.520185
5.625892 1.510359
5.626658 1.500492
5.627387 1.490582
5.628081 1.480630
5.628739 1.470636
5.629362 1.460601
5.629949 1.450523
5.630500 1.440404
5.631016 1.430242
5.631495 1.420039
5.631940 1.409794
5.632348 1.399507
5.632721 1.389178
5.633059 1.378808
5.633360 1.368395
5.633626 1.357941
5.633857 1.347445
5.634051 1.336908
5.634210 1.326329
5.634352 1.315627
5.634505 1.304677
5.634670 1.293486
5.634847 1.282061
5.635035 1.270411
5.635235 1.258545
5.635446 1.246469
5.635668 1.234195
5.635901 1.221731
5.636145 1.209086
5.636399 1.196270
5.636663 1.183293
5.636938 1.170164
5.637222 1.156894
5.637515 1.143492
5.637817 1.129968
5.638128 1.116333
5.638448 1.102596
5.638776 1.088768
5.639112 1.074859
5.639455 1.060878
5.639806 1.046835
5.640164 1.032741
5.640528 1.018605
5.640899 1.004436
5.641275 0.990243
5.641657 0.976037
5.642045 0.961826
5.642437 0.947619
5.642835 0.933425
5.643236 0.919251
5.643642 0.905107
5.644051 0.891000
5.644463 0.876937
5.644879 0.862927
5.645298 0.848977
5.645718 0.835093
5.646141 0.821282
5.646566 0.807551
5.646993 0.793905
5.647421 0.780351
5.647849 0.766894
5.648279 0.753539
5.648709 0.740291
5.649139 0.727155
5.649570 0.714136
