x y
0.866521 0.558254
0.870449 0.551694
0.874382 0.545173
0.878321 0.538689
0.882265 0.532245
0.886215 0.525838
0.890170 0.519470
0.894132 0.513140
0.898099 0.506849
0.902073 0.500595
0.906053 0.494379
0.910039 0.488201
0.914032 0.482061
0.918031 0.475959
0.922037 0.469895
0.926050 0.463868
0.930070 0.457879
0.934097 0.451928
0.938131 0.446014
0.942173 0.440138
0.946222 0.434299
0.950278 0.428498
0.954342 0.422734
0.958414 0.417007
0.962494 0.411318
0.966582 0.405666
0.970678 0.400051
0.974783 0.394473
0.978896 0.388933
0.983018 0.383429
0.987148 0.377963
0.991287 0.372534
0.995435 0.367142
0.999592 0.361787
1.003759 0.356469
1.007935 0.351188
1.012120 0.345944
1.016315 0.340736
1.020520 0.335566
1.024735 0.330433
1.028960 0.325337
1.033195 0.320277
1.037441 0.315255
1.041697 0.310269
1.045964 0.305321
1.050242 0.300409
1.054530 0.295534
1.058830 0.290696
1.063141 0.285895
1.067464 0.281131
1.071798 0.276404
1.076144 0.271714
1.080501 0.267061
1.084871 0.262444
1.089253 0.257865
1.093648 0.253323
1.098055 0.248818
1.102474 0.244349
1.106907 0.239918
1.111353 0.235524
1.115812 0.231168
1.120284 0.226848
1.124770 0.222566
1.129269 0.218320
1.133783 0.214113
1.138310 0.209942
1.142852 0.205809
1.147409 0.201713
1.151980 0.197655
1.156566 0.193634
1.161166 0.189651
1.165783 0.185705
1.170414 0.181797
1.175061 0.177927
1.179724 0.174095
1.184403 0.170300
1.189098 0.166543
1.193809 0.162825
1.198537 0.159144
1.203282 0.155502
1.208044 0.151898
1.212823 0.148332
1.217619 0.144804
1.222433 0.141315
1.227265 0.137865
1.232115 0.134453
1.236984 0.131080
1.241870 0.127746
1.246776 0.124450
1.251700 0.121194
1.256644 0.117977
1.261607 0.114799
1.266590 0.111661
1.271593 0.108561
1.276616 0.105502
1.281659 0.102482
1.286723 0.099502
1.291808 0.096562
1.296914 0.093662
1.302042 0.090802
1.307191 0.087983
1.312362 0.085204
1.317555 0.082465
1.322771 0.079768
1.328009 0.077111
1.333271 0.074495
1.338556 0.071921
1.343864 0.069388
1.349196 0.066896
1.354553 0.064446
1.359934 0.062038
1.365339 0.059672
1.370770 0.057349
1.376226 0.055067
1.381708 0.052828
1.387215 0.050632
1.392749 0.048479
1.398310 0.046369
1.403897 0.044303
1.409512 0.042280
1.415155 0.040300
1.420825 0.038365
1.426523 0.036474
1.432251 0.034627
1.438007 0.032825
1.443792 0.031068
1.449607 0.029356
1.455453 0.027689
1.461328 0.026068
1.467235 0.024493
1.473172 0.022963
1.479141 0.021480
1.485143 0.020044
1.491176 0.018655
1.497242 0.017313
1.503342 0.016018
1.509475 0.014771
1.515642 0.013572
1.521843 0.012421
1.528079 0.011319
1.534351 0.010266
1.540658 0.009262
1.547001 0.008307
1.553381 0.007403
1.559799 0.006548
1.566253 0.005745
1.572746 0.004992
1.579278 0.004290
1.585848 0.003640
1.592458 0.003042
1.599108 0.002497
1.605798 0.002004
1.612530 0.001564
1.619303 0.001178
1.626118 0.000845
1.632976 0.000567
1.639877 0.000344
1.646822 0.000176
1.653811 0.000064
1.660845 0.000007
1.667922 0.000004
1.675020 0.000032
1.682136 0.000089
1.689271 0.000174
1.696424 0.000289
1.703595 0.000432
1.710784 0.000605
1.717992 0.000808
1.725217 0.001041
1.732459 0.001304
1.739720 0.001597
1.746997 0.001921
1.754293 0.002275
1.761605 0.002661
1.768935 0.003078
1.776282 0.003526
1.783646 0.004006
1.791027 0.004518
1.798425 0.005063
1.805839 0.005640
1.813270 0.006249
1.820717 0.006892
1.828180 0.007568
1.835660 0.008277
1.843155 0.009019
1.850667 0.009796
1.858194 0.010607
1.865737 0.011452
1.873295 0.012331
1.880869 0.013246
1.888458 0.014196
1.896062 0.015181
1.903681 0.016201
1.911314 0.017257
1.918962 0.018349
1.926624 0.019478
1.934301 0.020643
1.941992 0.021845
1.949696 0.023083
1.957415 0.024359
1.965147 0.025673
1.972892 0.027024
1.980650 0.028413
1.988422 0.029840
1.996206 0.031305
2.004003 0.032809
2.011813 0.034352
2.019635 0.035934
2.027469 0.037556
2.035314 0.039216
2.043172 0.040917
2.051041 0.042658
2.058921 0.044439
2.066812 0.046260
2.074714 0.048122
2.082627 0.050025
2.090550 0.051969
2.098483 0.053955
2.106426 0.055982
2.114379 0.058051
2.122342 0.060162
2.130314 0.062315
2.138294 0.064511
2.146284 0.066749
2.154282 0.069030
2.162289 0.071355
2.170303 0.073723
2.178326 0.076134
2.186356 0.078590
2.194393 0.081089
2.202437 0.083632
2.210488 0.086220
2.218546 0.088853
2.226610 0.091530
2.234680 0.094252
2.242755 0.097020
2.250836 0.099833
2.258922 0.102692
2.267013 0.105597
2.275109 0.108547
2.283209 0.111544
2.291313 0.114587
2.299420 0.117677
2.307531 0.120814
2.315645 0.123998
2.323762 0.127229
2.331882 0.130507
2.340003 0.133833
2.348127 0.137206
2.356252 0.140628
2.364378 0.144097
2.372505 0.147615
2.380633 0.151181
2.388761 0.154796
2.396889 0.158459
2.405017 0.162171
2.413144 0.165933
2.421269 0.169743
2.429394 0.173603
2.437517 0.177513
2.445637 0.181472
2.453755 0.185481
2.461871 0.189540
2.469983 0.193649
2.478092 0.197808
2.486197 0.202017
2.494297 0.206277
2.502393 0.210588
2.510484 0.214949
2.518570 0.219361
2.526650 0.223824
2.534724 0.228338
2.542792 0.232904
2.550853 0.237520
2.558906 0.242188
2.566952 0.246908
2.574990 0.251679
2.583020 0.256501
2.591041 0.261376
2.599053 0.266302
2.607055 0.271280
2.615047 0.276310
2.623029 0.281393
2.631000 0.286527
2.638960 0.291714
2.646909 0.296953
2.654846 0.302244
2.662770 0.307587
2.670681 0.312983
2.678580 0.318432
2.686464 0.323933
2.694335 0.329486
2.702191 0.335092
2.710032 0.340751
2.717859 0.346462
2.725669 0.352226
2.733463 0.358042
2.741241 0.363911
2.749002 0.369833
2.756745 0.375807
2.764471 0.381835
2.772178 0.387914
2.779866 0.394046
2.787536 0.400231
2.795186 0.406469
2.802816 0.412759
2.810425 0.419101
2.818014 0.425496
2.825581 0.431944
2.833127 0.438443
2.840650 0.444995
2.848151 0.451600
2.855629 0.458256
2.863083 0.464965
2.870513 0.471725
2.877919 0.478538
2.885300 0.485403
2.892656 0.492319
2.899986 0.499287
2.907290 0.506306
2.914567 0.513378
2.921817 0.520500
2.929040 0.527674
2.936235 0.534898
2.943402 0.542174
2.950539 0.549501
2.957648 0.556878
2.964726 0.564306
2.971775 0.571785
2.978793 0.579314
2.985780 0.586892
2.992736 0.594521
2.999659 0.602200
3.006551 0.609928
3.013409 0.617706
3.020235 0.625532
3.027026 0.633408
3.033784 0.641333
3.040507 0.649306
3.047196 0.657328
3.053848 0.665398
3.060466 0.673516
3.067046 0.681682
3.073591 0.689895
3.080098 0.698156
3.086568 0.706464
3.092999 0.714818
3.099393 0.723219
3.105747 0.731667
3.112063 0.740160
3.118339 0.748699
3.124575 0.757284
3.130771 0.765914
3.136926 0.774589
3.143039 0.783308
3.149111 0.792072
3.155141 0.800880
3.161129 0.809731
3.167074 0.818626
3.172976 0.827564
3.178834 0.836545
3.184648 0.845569
3.190418 0.854634
3.196143 0.863741
3.201824 0.872890
3.207458 0.882080
3.213047 0.891310
3.218590 0.900581
3.224086 0.909892
3.229536 0.919242
3.234938 0.928632
3.240292 0.938061
3.245599 0.947528
3.250857 0.957034
3.256067 0.966577
3.261227 0.976157
3.266339 0.985775
3.271400 0.995429
3.276412 1.005119
3.281374 1.014845
3.286285 1.024606
3.291145 1.034402
3.295954 1.044233
3.300711 1.054097
3.305417 1.063995
3.310070 1.073927
3.314671 1.083891
3.319220 1.093887
3.323715 1.103915
3.328157 1.113975
3.332546 1.124065
3.336881 1.134186
3.341162 1.144337
3.345389 1.154517
3.349561 1.164727
3.353679 1.174965
3.357741 1.185231
3.361749 1.195525
3.365700 1.205846
3.369597 1.216194
3.373437 1.226567
3.377221 1.236967
3.380949 1.247391
3.384620 1.257841
3.388234 1.268314
3.391792 1.278811
3.395292 1.289332
3.398736 1.299875
3.402121 1.310440
3.405449 1.321027
3.408741 1.331626
3.412079 1.342208
3.415471 1.352767
3.418916 1.363305
3.422414 1.373819
3.425966 1.384311
3.429570 1.394778
3.433227 1.405221
3.436936 1.415640
3.440698 1.426033
3.444512 1.436400
3.448378 1.446741
3.452295 1.457055
3.456264 1.467342
3.460284 1.477602
3.464355 1.487832
3.468476 1.498035
3.472649 1.508208
3.476871 1.518351
3.481144 1.528465
3.485466 1.538547
3.489838 1.548599
3.494259 1.558619
3.498729 1.568608
3.503248 1.578564
3.507815 1.588487
3.512430 1.598377
3.517093 1.608233
3.521804 1.618055
3.526562 1.627842
3.531367 1.637594
3.536219 1.647311
3.541117 1.656993
3.546061 1.666638
3.551051 1.676246
3.556086 1.685817
3.561167 1.695351
3.566292 1.704847
3.571462 1.714304
3.576676 1.723723
3.581933 1.733103
3.587235 1.742444
3.592579 1.751745
3.597966 1.761006
3.603395 1.770226
3.608867 1.779406
3.614380 1.788544
3.619935 1.797641
3.625531 1.806696
3.631167 1.815708
3.636844 1.824679
3.642561 1.833606
3.648317 1.842490
3.654113 1.851331
3.659947 1.860128
3.665820 1.868880
3.671730 1.877589
3.677679 1.886252
3.683665 1.894871
3.689687 1.903444
3.695746 1.911972
3.701842 1.920454
3.707973 1.928890
3.714139 1.937279
3.720340 1.945622
3.726576 1.953918
3.732846 1.962167
3.739150 1.970368
3.745487 1.978522
3.751857 1.986628
3.758260 1.994686
3.764695 2.002696
3.771161 2.010657
3.777659 2.018570
3.784188 2.026433
3.790747 2.034248
3.797337 2.042013
3.803956 2.049729
3.810604 2.057395
3.817281 2.065011
3.823987 2.072578
3.830720 2.080094
3.837481 2.087560
3.844270 2.094975
3.851085 2.102340
3.857927 2.109654
3.864794 2.116917
3.871687 2.124129
3.878605 2.131290
3.885548 2.138399
3.892515 2.145458
3.899506 2.152464
3.906520 2.159419
3.913557 2.166323
3.920617 2.173174
3.927700 2.179974
3.934803 2.186722
3.941929 2.193417
3.949075 2.200061
3.956242 2.206652
3.963428 2.213191
3.970635 2.219678
3.977861 2.226112
3.985105 2.232494
3.992369 2.238823
3.999650 2.245100
4.006949 2.251324
4.014265 2.257496
4.021598 2.263615
4.028947 2.269682
4.036312 2.275695
4.043693 2.281657
4.051089 2.287565
4.058500 2.293421
4.065925 2.299225
4.073365 2.304975
4.080818 2.310673
4.088284 2.316319
4.095763 2.321912
4.103254 2.327452
4.110758 2.332940
4.118273 2.338375
4.125799 2.343758
4.133337 2.349088
4.140884 2.354366
4.148442 2.359592
4.156010 2.364766
4.163587 2.369887
4.171173 2.374956
4.178767 2.379974
4.186370 2.384939
4.193980 2.389852
4.201599 2.394714
4.209224 2.399523
4.216856 2.404282
4.224494 2.408988
4.232138 2.413643
4.239789 2.418247
4.247444 2.422800
4.255104 2.427301
4.262769 2.431751
4.270439 2.436151
4.278112 2.440499
4.285789 2.444797
4.293469 2.449044
4.301152 2.453241
4.308837 2.457388
4.316525 2.461484
4.324214 2.465531
4.331906 2.469527
4.339598 2.473474
4.347292 2.477371
4.354986 2.481218
4.362680 2.485016
4.370374 2.488766
4.378068 2.492466
4.385761 2.496117
4.393454 2.499719
4.401145 2.503273
4.408834 2.506779
4.416522 2.510237
4.424207 2.513646
4.431890 2.517008
4.439570 2.520321
4.447248 2.523588
4.454921 2.526807
4.462592 2.529979
4.470258 2.533104
4.477920 2.536182
4.485578 2.539214
4.493231 2.542199
4.500879 2.545138
4.508522 2.548031
4.516159 2.550879
4.523791 2.553680
4.531417 2.556437
4.539036 2.559148
4.546648 2.561814
4.554254 2.564435
4.561853 2.567012
4.569445 2.569545
4.577029 2.572033
4.584605 2.574477
4.592174 2.576878
4.599734 2.579235
4.607285 2.581548
4.614828 2.583819
4.622362 2.586047
4.629887 2.588232
4.637403 2.590375
4.644909 2.592475
4.652405 2.594533
4.659891 2.596550
4.667367 2.598525
4.674833 2.600459
4.682288 2.602352
4.689732 2.604204
4.697165 2.606015
4.704587 2.607786
4.711998 2.609516
4.719397 2.611207
4.726784 2.612858
4.734160 2.614469
4.741523 2.616042
4.748874 2.617575
4.756212 2.619069
4.763538 2.620525
4.770851 2.621943
4.778151 2.623322
4.785438 2.624664
4.792711 2.625968
4.799971 2.627234
4.807218 2.628464
4.814450 2.629656
4.821669 2.630812
4.828874 2.631931
4.836064 2.633015
4.843240 2.634062
4.850401 2.635073
4.857548 2.636049
4.864680 2.636990
4.871797 2.637896
4.878899 2.638767
4.885986 2.639604
4.893057 2.640406
4.900113 2.641174
4.907154 2.641908
4.914178 2.642609
4.921187 2.643276
4.928180 2.643911
4.935157 2.644512
4.942118 2.645081
4.949062 2.645617
4.955990 2.646121
4.962902 2.646593
4.969797 2.647034
4.976675 2.647443
4.983537 2.647821
4.990382 2.648168
4.997209 2.648484
5.004020 2.648769
5.010813 2.649024
5.017590 2.649250
5.024349 2.649445
5.031090 2.649611
5.037814 2.649747
5.044521 2.649854
5.051210 2.649933
5.057881 2.649982
5.064534 2.650004
5.071163 2.649988
5.077751 2.649918
5.084299 2.649792
5.090806 2.649610
5.097274 2.649373
5.103702 2.649081
5.110092 2.648735
5.116444 2.648335
5.122758 2.647882
5.129034 2.647376
5.135274 2.646817
5.141478 2.646206
5.147646 2.645544
5.153779 2.644829
5.159876 2.644063
5.165940 2.643247
5.171969 2.642380
5.177965 2.641463
5.183928 2.640496
5.189858 2.639480
5.195755 2.638415
5.201621 2.637300
5.207456 2.636137
5.213259 2.634926
5.219031 2.633667
5.224774 2.632361
5.230486 2.631007
5.236169 2.629605
5.241822 2.628158
5.247447 2.626663
5.253043 2.625122
5.258611 2.623535
5.264152 2.621903
5.269665 2.620225
5.275150 2.618501
5.280610 2.616733
5.286042 2.614920
5.291449 2.613062
5.296830 2.611160
5.302185 2.609213
5.307516 2.607223
5.312821 2.605189
5.318102 2.603112
5.323359 2.600991
5.328592 2.598827
5.333801 2.596620
5.338987 2.594371
5.344150 2.592079
5.349290 2.589745
5.354408 2.587368
5.359503 2.584950
5.364577 2.582489
5.369629 2.579987
5.374659 2.577444
5.379668 2.574859
5.384657 2.572233
5.389625 2.569566
5.394573 2.566858
5.399500 2.564110
5.404408 2.561321
5.409296 2.558491
5.414165 2.555621
5.419014 2.552711
5.423845 2.549761
5.428657 2.546771
5.433451 2.543741
5.438226 2.540672
5.442984 2.537563
5.447724 2.534415
5.452446 2.531227
5.457151 2.528000
5.461839 2.524734
5.466510 2.521429
5.471164 2.518085
5.475802 2.514702
5.480424 2.511280
5.485030 2.507820
5.489620 2.504322
5.494194 2.500785
5.498753 2.497209
5.503296 2.493595
5.507825 2.489943
5.512339 2.486253
5.516838 2.482525
5.521322 2.478759
5.525793 2.474955
5.530249 2.471113
5.534691 2.467234
5.539120 2.463316
5.543535 2.459361
5.547937 2.455369
5.552325 2.451339
5.556701 2.447271
5.561063 2.443166
5.565413 2.439023
5.569751 2.434843
5.574076 2.430626
5.578389 2.426372
5.582690 2.422080
5.586979 2.417751
5.591256 2.413385
5.595522 2.408982
5.599777 2.404541
5.604020 2.400064
5.608252 2.395550
5.612474 2.390998
5.616684 2.386410
5.620884 2.381784
5.625074 2.377122
5.629253 2.372422
5.633422 2.367686
5.637581 2.362912
5.641731 2.358102
5.645870 2.353255
