x y
0.003927 0.009996
0.003960 0.009997
0.003992 0.009998
0.004025 0.009999
0.004058 0.009999
0.004091 0.010000
0.004124 0.010000
0.004157 0.010000
0.004190 0.010000
0.004223 0.010000
0.004256 0.009999
0.004289 0.009999
0.004322 0.009998
0.004354 0.009997
0.004387 0.009996
0.004419 0.009995
0.004451 0.009993
0.004483 0.009992
0.004515 0.009990
0.004547 0.009988
0.004579 0.009986
0.004611 0.009984
0.004642 0.009981
0.004674 0.009979
0.004705 0.009976
0.004736 0.009973
0.004767 0.009970
0.004798 0.009967
0.004829 0.009964
0.004860 0.009960
0.004891 0.009957
0.004921 0.009953
0.004951 0.009949
0.004982 0.009945
0.005012 0.009941
0.005042 0.009936
0.005072 0.009932
0.005102 0.009927
0.005132 0.009922
0.005161 0.009917
0.005191 0.009911
0.005220 0.009906
0.005249 0.009901
0.005278 0.009895
0.005307 0.009889
0.005336 0.009883
0.005365 0.009877
0.005394 0.009870
0.005422 0.009864
0.005451 0.009857
0.005479 0.009850
0.005507 0.009843
0.005536 0.009836
0.005564 0.009829
0.005591 0.009821
0.005619 0.009814
0.005647 0.009806
0.005674 0.009798
0.005702 0.009790
0.005729 0.009781
0.005756 0.009773
0.005783 0.009764
0.005810 0.009756
0.005837 0.009747
0.005864 0.009738
0.005891 0.009728
0.005917 0.009719
0.005943 0.009709
0.005970 0.009700
0.005996 0.009690
0.006022 0.009680
0.006048 0.009669
0.006074 0.009659
0.006099 0.009649
0.006125 0.009638
0.006151 0.009627
0.006176 0.009616
0.006201 0.009605
0.006226 0.009593
0.006251 0.009582
0.006276 0.009570
0.006301 0.009559
0.006326 0.009547
0.006350 0.009534
0.006375 0.009522
0.006399 0.009510
0.006423 0.009497
0.006447 0.009484
0.006471 0.009471
0.006495 0.009458
0.006519 0.009445
0.006543 0.009432
0.006566 0.009418
0.006590 0.009404
0.006613 0.009390
0.006636 0.009376
0.006659 0.009362
0.006682 0.009348
0.006705 0.009333
0.006728 0.009319
0.006750 0.009304
0.006773 0.009289
0.006795 0.009273
0.006817 0.009258
0.006839 0.009243
0.006862 0.009227
0.006883 0.009211
0.006905 0.009195
0.006927 0.009179
0.006949 0.009163
0.006970 0.009146
0.006991 0.009130
0.007013 0.009113
0.007034 0.009096
0.007055 0.009079
0.007076 0.009062
0.007096 0.009044
0.007117 0.009027
0.007138 0.009009
0.007158 0.008991
0.007178 0.008973
0.007199 0.008955
0.007219 0.008936
0.007239 0.008918
0.007258 0.008899
0.007278 0.008880
0.007298 0.008861
0.007317 0.008842
0.007337 0.008823
0.007356 0.008803
0.007375 0.008784
0.007394 0.008764
0.007413 0.008744
0.007432 0.008724
0.007451 0.008703
0.007469 0.008683
0.007488 0.008662
0.007506 0.008641
0.007524 0.008621
0.007543 0.008599
0.007561 0.008578
0.007579 0.008557
0.007596 0.008535
0.007614 0.008513
0.007632 0.008492
0.007649 0.008469
0.007666 0.008447
0.007684 0.008425
0.007701 0.008402
0.007718 0.008380
0.007735 0.008357
0.007751 0.008334
0.007768 0.008311
0.007785 0.008287
0.007801 0.008264
0.007817 0.008240
0.007833 0.008216
0.007850 0.008192
0.007865 0.008168
0.007881 0.008144
0.007897 0.008119
0.007913 0.008095
0.007928 0.008070
0.007944 0.008045
0.007959 0.008020
0.007974 0.007995
0.007989 0.007969
0.008004 0.007944
0.008019 0.007918
0.008033 0.007892
0.008048 0.007866
0.008063 0.007840
0.008077 0.007813
0.008091 0.007787
0.008105 0.007760
0.008119 0.007733
0.008133 0.007706
0.008147 0.007679
0.008161 0.007652
0.008174 0.007624
0.008188 0.007596
0.008201 0.007569
0.008214 0.007541
0.008227 0.007512
0.008240 0.007484
0.008253 0.007456
0.008266 0.007427
0.008279 0.007398
0.008291 0.007369
0.008303 0.007340
0.008316 0.007311
0.008328 0.007281
0.008340 0.007252
0.008352 0.007222
0.008364 0.007192
0.008375 0.007162
0.008387 0.007132
0.008399 0.007102
0.008410 0.007071
0.008421 0.007040
0.008432 0.007009
0.008443 0.006978
0.008454 0.006947
0.008465 0.006916
0.008476 0.006884
0.008486 0.006853
0.008497 0.006821
0.008507 0.006789
0.008517 0.006757
0.008528 0.006724
0.008538 0.006692
0.008547 0.006659
0.008557 0.006626
0.008567 0.006593
0.008576 0.006560
0.008586 0.006527
0.008595 0.006494
0.008604 0.006460
0.008613 0.006426
0.008622 0.006392
0.008631 0.006358
0.008640 0.006324
0.008649 0.006290
0.008657 0.006255
0.008665 0.006220
0.008674 0.006186
0.008682 0.006151
0.008690 0.006115
0.008698 0.006080
0.008706 0.006044
0.008713 0.006009
0.008721 0.005973
0.008729 0.005937
0.008736 0.005901
0.008743 0.005864
0.008750 0.005828
0.008757 0.005791
0.008764 0.005755
0.008771 0.005718
0.008778 0.005680
0.008784 0.005643
0.008791 0.005606
0.008797 0.005568
0.008803 0.005530
0.008809 0.005493
0.008815 0.005454
0.008821 0.005416
0.008827 0.005378
0.008833 0.005339
0.008838 0.005301
0.008844 0.005262
0.008849 0.005223
0.008854 0.005183
0.008859 0.005144
0.008864 0.005105
0.008869 0.005065
0.008874 0.005025
0.008878 0.004985
0.008883 0.004945
0.008888 0.004905
0.008893 0.004866
0.008898 0.004826
0.008904 0.004787
0.008909 0.004748
0.008915 0.004709
0.008921 0.004670
0.008927 0.004632
0.008933 0.004593
0.008940 0.004555
0.008946 0.004517
0.008953 0.004479
0.008960 0.004441
0.008967 0.004404
0.008974 0.004366
0.008981 0.004329
0.008989 0.004292
0.008997 0.004255
0.009005 0.004218
0.009013 0.004181
0.009021 0.004145
0.009029 0.004108
0.009038 0.004072
0.009047 0.004036
0.009056 0.004000
0.009065 0.003964
0.009074 0.003929
0.009083 0.003894
0.009093 0.003858
0.009103 0.003823
0.009113 0.003788
0.009123 0.003754
0.009133 0.003719
0.009143 0.003685
0.009154 0.003650
0.009165 0.003616
0.009175 0.003582
0.009187 0.003548
0.009198 0.003515
0.009209 0.003481
0.009221 0.003448
0.009232 0.003415
0.009244 0.003382
0.009256 0.003349
0.009269 0.003316
0.009281 0.003284
0.009294 0.003251
0.009306 0.003219
0.009319 0.003187
0.009332 0.003155
0.009346 0.003124
0.009359 0.003092
0.009373 0.003061
0.009386 0.003029
0.009400 0.002998
0.009414 0.002967
0.009428 0.002937
0.009443 0.002906
0.009457 0.002876
0.009472 0.002845
0.009487 0.002815
0.009502 0.002785
0.009517 0.002756
0.009533 0.002726
0.009548 0.002696
0.009564 0.002667
0.009580 0.002638
0.009596 0.002609
0.009612 0.002580
0.009629 0.002552
0.009645 0.002523
0.009662 0.002495
0.009679 0.002466
0.009696 0.002438
0.009713 0.002411
0.009730 0.002383
0.009748 0.002355
0.009766 0.002328
0.009784 0.002301
0.009802 0.002274
0.009820 0.002247
0.009838 0.002220
0.009857 0.002193
0.009876 0.002167
0.009894 0.002141
0.009914 0.002115
0.009933 0.002089
0.009952 0.002063
0.009972 0.002037
0.009991 0.002012
0.010011 0.001986
0.010031 0.001961
0.010052 0.001936
0.010072 0.001912
0.010093 0.001887
0.010113 0.001862
0.010134 0.001838
0.010155 0.001814
0.010176 0.001790
0.010198 0.001766
0.010219 0.001742
0.010241 0.001719
0.010263 0.001695
0.010285 0.001672
0.010307 0.001649
0.010330 0.001626
0.010352 0.001603
0.010375 0.001581
0.010398 0.001558
0.010421 0.001536
0.010444 0.001514
0.010467 0.001492
0.010491 0.001470
0.010515 0.001449
0.010539 0.001427
0.010563 0.001406
0.010587 0.001385
0.010611 0.001364
0.010636 0.001343
0.010660 0.001322
0.010685 0.001302
0.010710 0.001281
0.010736 0.001261
0.010761 0.001241
0.010787 0.001221
0.010812 0.001202
0.010838 0.001182
0.010864 0.001163
0.010890 0.001144
0.010917 0.001125
0.010943 0.001106
0.010970 0.001087
0.010997 0.001068
0.011024 0.001050
0.011051 0.001032
0.011079 0.001014
0.011106 0.000996
0.011134 0.000978
0.011162 0.000960
0.011190 0.000943
0.011218 0.000925
0.011246 0.000908
0.011275 0.000891
0.011304 0.000874
0.011332 0.000858
0.011362 0.000841
0.011391 0.000825
0.011420 0.000809
0.011450 0.000793
0.011479 0.000777
0.011509 0.000761
0.011539 0.000746
0.011569 0.000730
0.011600 0.000715
0.011630 0.000700
0.011661 0.000685
0.011692 0.000670
0.011723 0.000656
0.011754 0.000641
0.011786 0.000627
0.011817 0.000613
0.011849 0.000599
0.011881 0.000585
0.011913 0.000572
0.011945 0.000558
0.011977 0.000545
0.012010 0.000532
0.012043 0.000519
0.012075 0.000506
0.012108 0.000493
0.012142 0.000481
0.012175 0.000469
0.012209 0.000456
0.012242 0.000444
0.012276 0.000433
0.012310 0.000421
0.012344 0.000409
0.012379 0.000398
0.012413 0.000387
0.012448 0.000376
0.012483 0.000365
0.012518 0.000354
0.012553 0.000344
0.012589 0.000333
0.012624 0.000323
0.012660 0.000313
0.012696 0.000303
0.012732 0.000293
0.012768 0.000284
0.012804 0.000274
0.012841 0.000265
0.012877 0.000256
0.012914 0.000247
0.012951 0.000238
0.012989 0.000229
0.013026 0.000221
0.013063 0.000212
0.013101 0.000204
0.013139 0.000196
0.013177 0.000188
0.013215 0.000181
0.013254 0.000173
0.013292 0.000166
0.013331 0.000159
0.013370 0.000152
0.013409 0.000145
0.013448 0.000138
0.013487 0.000131
0.013527 0.000125
0.013566 0.000119
0.013606 0.000113
0.013646 0.000107
0.013687 0.000101
0.013727 0.000095
0.013767 0.000090
0.013808 0.000085
0.013849 0.000079
0.013890 0.000074
0.013931 0.000070
0.013973 0.000065
0.014014 0.000061
0.014056 0.000056
0.014098 0.000052
0.014140 0.000048
0.014182 0.000044
0.014224 0.000041
0.014267 0.000037
0.014309 0.000034
0.014352 0.000030
0.014395 0.000027
0.014439 0.000025
0.014482 0.000022
0.014525 0.000019
0.014569 0.000017
0.014613 0.000015
0.014657 0.000013
0.014701 0.000011
0.014746 0.000009
0.014790 0.000007
0.014835 0.000006
0.014880 0.000005
0.014925 0.000003
0.014970 0.000002
0.015015 0.000002
0.015061 0.000001
0.015106 0.000001
0.015152 0.000000
0.015198 0.000000
0.015244 0.000000
0.015290 0.000000
0.015336 0.000001
0.015382 0.000001
0.015427 0.000002
0.015473 0.000002
0.015518 0.000003
0.015563 0.000005
0.015607 0.000006
0.015652 0.000007
0.015696 0.000009
0.015741 0.000011
0.015785 0.000013
0.015828 0.000015
0.015872 0.000017
0.015916 0.000019
0.015959 0.000022
0.016002 0.000025
0.016045 0.000027
0.016088 0.000030
0.016130 0.000034
0.016173 0.000037
0.016215 0.000041
0.016257 0.000044
0.016299 0.000048
0.016341 0.000052
0.016382 0.000056
0.016424 0.000061
0.016465 0.000065
0.016506 0.000070
0.016546 0.000074
0.016587 0.000079
0.016628 0.000085
0.016668 0.000090
0.016708 0.000095
0.016748 0.000101
0.016787 0.000107
0.016827 0.000113
0.016866 0.000119
0.016906 0.000125
0.016945 0.000131
0.016983 0.000138
0.017022 0.000145
0.017060 0.000152
0.017099 0.000159
0.017137 0.000166
0.017175 0.000173
0.017213 0.000181
0.017250 0.000188
0.017288 0.000196
0.017325 0.000204
0.017362 0.000212
0.017399 0.000221
0.017435 0.000229
0.017472 0.000238
0.017508 0.000247
0.017544 0.000256
0.017580 0.000265
0.017616 0.000274
0.017651 0.000284
0.017687 0.000293
0.017722 0.000303
0.017757 0.000313
0.017792 0.000323
0.017827 0.000333
0.017861 0.000344
0.017896 0.000354
0.017930 0.000365
0.017964 0.000376
0.017998 0.000387
0.018031 0.000398
0.018065 0.000409
0.018098 0.000421
0.018131 0.000433
0.018164 0.000444
0.018197 0.000456
0.018229 0.000469
0.018261 0.000481
0.018294 0.000493
0.018326 0.000506
0.018357 0.000519
0.018389 0.000532
0.018421 0.000545
0.018452 0.000558
0.018483 0.000572
0.018514 0.000585
0.018545 0.000599
0.018575 0.000613
0.018605 0.000627
0.018636 0.000641
0.018666 0.000656
0.018696 0.000670
0.018725 0.000685
0.018755 0.000700
0.018784 0.000715
0.018813 0.000730
0.018842 0.000746
0.018871 0.000761
0.018899 0.000777
0.018928 0.000793
0.018956 0.000809
0.018984 0.000825
0.019012 0.000841
0.019040 0.000858
0.019067 0.000874
0.019095 0.000891
0.019122 0.000908
0.019149 0.000925
0.019175 0.000943
0.019202 0.000960
0.019228 0.000978
0.019255 0.000996
0.019281 0.001014
0.019307 0.001032
0.019332 0.001050
0.019358 0.001068
0.019383 0.001087
0.019408 0.001106
0.019433 0.001125
0.019458 0.001144
0.019483 0.001163
0.019507 0.001182
0.019532 0.001202
0.019556 0.001221
0.019580 0.001241
0.019603 0.001261
0.019627 0.001281
0.019650 0.001302
0.019674 0.001322
0.019697 0.001343
0.019719 0.001364
0.019742 0.001385
0.019765 0.001406
0.019787 0.001427
0.019809 0.001449
0.019831 0.001470
0.019853 0.001492
0.019874 0.001514
0.019896 0.001536
0.019917 0.001558
0.019938 0.001581
0.019959 0.001603
0.019979 0.001626
0.020000 0.001649
0.020020 0.001672
0.020040 0.001695
0.020060 0.001719
0.020080 0.001742
0.020100 0.001766
0.020119 0.001790
0.020138 0.001814
0.020158 0.001838
0.020176 0.001862
0.020195 0.001887
0.020214 0.001912
0.020232 0.001936
0.020250 0.001961
0.020268 0.001986
0.020286 0.002012
0.020304 0.002037
0.020321 0.002063
0.020338 0.002089
0.020355 0.002115
0.020372 0.002141
0.020389 0.002167
0.020406 0.002193
0.020422 0.002220
0.020438 0.002247
0.020454 0.002274
0.020470 0.002301
0.020486 0.002328
0.020501 0.002355
0.020516 0.002383
0.020532 0.002411
0.020547 0.002438
0.020561 0.002466
0.020576 0.002495
0.020590 0.002523
0.020604 0.002552
0.020619 0.002580
0.020632 0.002609
0.020646 0.002638
0.020660 0.002667
0.020673 0.002696
0.020686 0.002726
0.020699 0.002756
0.020712 0.002785
0.020724 0.002815
0.020737 0.002845
0.020749 0.002876
0.020761 0.002906
0.020773 0.002937
0.020785 0.002967
0.020796 0.002998
0.020808 0.003029
0.020819 0.003061
0.020830 0.003092
0.020841 0.003124
0.020851 0.003155
0.020862 0.003187
0.020872 0.003219
0.020882 0.003251
0.020892 0.003284
0.020902 0.003316
0.020911 0.003349
0.020920 0.003382
0.020930 0.003415
0.020939 0.003448
0.020948 0.003481
0.020956 0.003515
0.020965 0.003548
0.020973 0.003582
0.020981 0.003616
0.020989 0.003650
0.020997 0.003685
0.021004 0.003719
0.021012 0.003754
0.021019 0.003788
0.021026 0.003823
0.021033 0.003858
0.021039 0.003894
0.021046 0.003929
0.021052 0.003964
0.021058 0.004000
0.021064 0.004036
0.021070 0.004072
0.021076 0.004108
0.021081 0.004145
0.021086 0.004181
0.021091 0.004218
0.021096 0.004255
0.021101 0.004292
0.021106 0.004329
0.021110 0.004366
0.021114 0.004404
0.021118 0.004441
0.021122 0.004479
0.021126 0.004517
0.021129 0.004555
0.021132 0.004593
0.021135 0.004632
0.021138 0.004670
0.021141 0.004709
0.021143 0.004748
0.021146 0.004787
0.021148 0.004826
0.021150 0.004866
0.021152 0.004905
0.021154 0.004945
0.021155 0.004985
0.021156 0.005025
0.021158 0.005065
0.021159 0.005105
0.021161 0.005144
0.021163 0.005183
0.021165 0.005223
0.021167 0.005262
0.021169 0.005301
0.021172 0.005339
0.021174 0.005378
0.021177 0.005416
0.021179 0.005454
0.021182 0.005493
0.021185 0.005530
0.021188 0.005568
0.021192 0.005606
0.021195 0.005643
0.021198 0.005680
0.021202 0.005718
0.021206 0.005755
0.021210 0.005791
0.021214 0.005828
0.021218 0.005864
0.021222 0.005901
0.021227 0.005937
0.021231 0.005973
0.021236 0.006009
0.021240 0.006044
0.021245 0.006080
0.021250 0.006115
0.021256 0.006151
0.021261 0.006186
0.021266 0.006220
0.021272 0.006255
0.021277 0.006290
0.021283 0.006324
0.021289 0.006358
0.021295 0.006392
0.021301 0.006426
0.021308 0.006460
0.021314 0.006494
0.021321 0.006527
