x y
0.006478 0.004000
0.006517 0.003964
0.006555 0.003929
0.006593 0.003894
0.006631 0.003858
0.006668 0.003823
0.006706 0.003788
0.006743 0.003754
0.006780 0.003719
0.006817 0.003685
0.006854 0.003650
0.006890 0.003616
0.006927 0.003582
0.006963 0.003548
0.006999 0.003515
0.007035 0.003481
0.007071 0.003448
0.007106 0.003415
0.007142 0.003382
0.007177 0.003349
0.007212 0.003316
0.007247 0.003284
0.007282 0.003251
0.007316 0.003219
0.007351 0.003187
0.007385 0.003155
0.007419 0.003124
0.007453 0.003092
0.007487 0.003061
0.007520 0.003029
0.007554 0.002998
0.007587 0.002967
0.007620 0.002937
0.007653 0.002906
0.007686 0.002876
0.007718 0.002845
0.007751 0.002815
0.007783 0.002785
0.007815 0.002756
0.007847 0.002726
0.007878 0.002696
0.007910 0.002667
0.007941 0.002638
0.007973 0.002609
0.008004 0.002580
0.008035 0.002552
0.008065 0.002523
0.008096 0.002495
0.008126 0.002466
0.008156 0.002438
0.008187 0.002411
0.008216 0.002383
0.008246 0.002355
0.008276 0.002328
0.008305 0.002301
0.008334 0.002274
0.008363 0.002247
0.008392 0.002220
0.008421 0.002193
0.008449 0.002167
0.008478 0.002141
0.008506 0.002115
0.008534 0.002089
0.008562 0.002063
0.008590 0.002037
0.008617 0.002012
0.008644 0.001986
0.008672 0.001961
0.008699 0.001936
0.008726 0.001912
0.008752 0.001887
0.008779 0.001862
0.008805 0.001838
0.008831 0.001814
0.008857 0.001790
0.008883 0.001766
0.008909 0.001742
0.008934 0.001719
0.008960 0.001695
0.008985 0.001672
0.009010 0.001649
0.009035 0.001626
0.009060 0.001603
0.009084 0.001581
0.009108 0.001558
0.009133 0.001536
0.009157 0.001514
0.009180 0.001492
0.009204 0.001470
0.009228 0.001449
0.009251 0.001427
0.009274 0.001406
0.009297 0.001385
0.009320 0.001364
0.009343 0.001343
0.009365 0.001322
0.009387 0.001302
0.009410 0.001281
0.009432 0.001261
0.009453 0.001241
0.009475 0.001221
0.009497 0.001202
0.009518 0.001182
0.009539 0.001163
0.009560 0.001144
0.009581 0.001125
0.009602 0.001106
0.009622 0.001087
0.009642 0.001068
0.009663 0.001050
0.009682 0.001032
0.009702 0.001014
0.009722 0.000996
0.009741 0.000978
0.009761 0.000960
0.009780 0.000943
0.009799 0.000925
0.009818 0.000908
0.009836 0.000891
0.009855 0.000874
0.009873 0.000858
0.009891 0.000841
0.009909 0.000825
0.009927 0.000809
0.009945 0.000793
0.009962 0.000777
0.009979 0.000761
0.009997 0.000746
0.010013 0.000730
0.010030 0.000715
0.010047 0.000700
0.010063 0.000685
0.010080 0.000670
0.010096 0.000656
0.010112 0.000641
0.010128 0.000627
0.010143 0.000613
0.010159 0.000599
0.010174 0.000585
0.010189 0.000572
0.010204 0.000558
0.010219 0.000545
0.010233 0.000532
0.010248 0.000519
0.010262 0.000506
0.010276 0.000493
0.010290 0.000481
0.010304 0.000469
0.010318 0.000456
0.010331 0.000444
0.010344 0.000433
0.010357 0.000421
0.010370 0.000409
0.010383 0.000398
0.010396 0.000387
0.010408 0.000376
0.010420 0.000365
0.010432 0.000354
0.010444 0.000344
0.010456 0.000333
0.010468 0.000323
0.010479 0.000313
0.010490 0.000303
0.010502 0.000293
0.010512 0.000284
0.010523 0.000274
0.010534 0.000265
0.010544 0.000256
0.010554 0.000247
0.010565 0.000238
0.010574 0.000229
0.010584 0.000221
0.010594 0.000212
0.010603 0.000204
0.010612 0.000196
0.010622 0.000188
0.010630 0.000181
0.010639 0.000173
0.010648 0.000166
0.010656 0.000159
0.010664 0.000152
0.010672 0.000145
0.010680 0.000138
0.010688 0.000131
0.010696 0.000125
0.010703 0.000119
0.010710 0.000113
0.010717 0.000107
0.010724 0.000101
0.010731 0.000095
0.010738 0.000090
0.010744 0.000085
0.010750 0.000079
0.010756 0.000074
0.010762 0.000070
0.010768 0.000065
0.010773 0.000061
0.010779 0.000056
0.010784 0.000052
0.010789 0.000048
0.010794 0.000044
0.010799 0.000041
0.010803 0.000037
0.010808 0.000034
0.010812 0.000030
0.010816 0.000027
0.010820 0.000025
0.010823 0.000022
0.010827 0.000019
0.010830 0.000017
0.010833 0.000015
0.010837 0.000013
0.010839 0.000011
0.010842 0.000009
0.010845 0.000007
0.010847 0.000006
0.010849 0.000005
0.010851 0.000003
0.010853 0.000002
0.010855 0.000002
0.010856 0.000001
0.010858 0.000001
0.010859 0.000000
0.010860 0.000000
0.010861 0.000000
0.010862 0.000000
0.010863 0.000001
0.010864 0.000001
0.010866 0.000002
0.010867 0.000002
0.010869 0.000003
0.010871 0.000005
0.010873 0.000006
0.010876 0.000007
0.010878 0.000009
0.010881 0.000011
0.010884 0.000013
0.010887 0.000015
0.010890 0.000017
0.010893 0.000019
0.010896 0.000022
0.010900 0.000025
0.010904 0.000027
0.010908 0.000030
0.010912 0.000034
0.010916 0.000037
0.010921 0.000041
0.010925 0.000044
0.010930 0.000048
0.010935 0.000052
0.010940 0.000056
0.010945 0.000061
0.010950 0.000065
0.010956 0.000070
0.010962 0.000074
0.010968 0.000079
0.010974 0.000085
0.010980 0.000090
0.010986 0.000095
0.010993 0.000101
0.010999 0.000107
0.011006 0.000113
0.011013 0.000119
0.011020 0.000125
0.011028 0.000131
0.011035 0.000138
0.011043 0.000145
0.011051 0.000152
0.011059 0.000159
0.011067 0.000166
0.011075 0.000173
0.011083 0.000181
0.011092 0.000188
0.011101 0.000196
0.011110 0.000204
0.011119 0.000212
0.011128 0.000221
0.011138 0.000229
0.011147 0.000238
0.011157 0.000247
0.011167 0.000256
0.011177 0.000265
0.011187 0.000274
0.011198 0.000284
0.011208 0.000293
0.011219 0.000303
0.011230 0.000313
0.011241 0.000323
0.011252 0.000333
0.011263 0.000344
0.011275 0.000354
0.011287 0.000365
0.011298 0.000376
0.011310 0.000387
0.011323 0.000398
0.011335 0.000409
0.011347 0.000421
0.011360 0.000433
0.011373 0.000444
0.011386 0.000456
0.011399 0.000469
0.011412 0.000481
0.011426 0.000493
0.011439 0.000506
0.011453 0.000519
0.011467 0.000532
0.011481 0.000545
0.011496 0.000558
0.011510 0.000572
0.011525 0.000585
0.011539 0.000599
0.011554 0.000613
0.011569 0.000627
0.011585 0.000641
0.011600 0.000656
0.011616 0.000670
0.011631 0.000685
0.011647 0.000700
0.011663 0.000715
0.011680 0.000730
0.011696 0.000746
0.011712 0.000761
0.011729 0.000777
0.011746 0.000793
0.011763 0.000809
0.011780 0.000825
0.011798 0.000841
0.011815 0.000858
0.011833 0.000874
0.011851 0.000891
0.011869 0.000908
0.011887 0.000925
0.011905 0.000943
0.011924 0.000960
0.011942 0.000978
0.011961 0.000996
0.011980 0.001014
0.011999 0.001032
0.012018 0.001050
0.012038 0.001068
0.012057 0.001087
0.012077 0.001106
0.012097 0.001125
0.012117 0.001144
0.012138 0.001163
0.012158 0.001182
0.012179 0.001202
0.012199 0.001221
0.012220 0.001241
0.012241 0.001261
0.012262 0.001281
0.012284 0.001302
0.012305 0.001322
0.012327 0.001343
0.012349 0.001364
0.012371 0.001385
0.012393 0.001406
0.012416 0.001427
0.012438 0.001449
0.012461 0.001470
0.012484 0.001492
0.012507 0.001514
0.012530 0.001536
0.012553 0.001558
0.012577 0.001581
0.012600 0.001603
0.012624 0.001626
0.012648 0.001649
0.012672 0.001672
0.012697 0.001695
0.012721 0.001719
0.012746 0.001742
0.012771 0.001766
0.012795 0.001790
0.012821 0.001814
0.012846 0.001838
0.012871 0.001862
0.012897 0.001887
0.012923 0.001912
0.012949 0.001936
0.012975 0.001961
0.013001 0.001986
0.013027 0.002012
0.013054 0.002037
0.013081 0.002063
0.013107 0.002089
0.013135 0.002115
0.013162 0.002141
0.013189 0.002167
0.013217 0.002193
0.013244 0.002220
0.013272 0.002247
0.013300 0.002274
0.013328 0.002301
0.013357 0.002328
0.013385 0.002355
0.013414 0.002383
0.013443 0.002411
0.013472 0.002438
0.013501 0.002466
0.013530 0.002495
0.013560 0.002523
0.013589 0.002552
0.013619 0.002580
0.013649 0.002609
0.013679 0.002638
0.013710 0.002667
0.013740 0.002696
0.013771 0.002726
0.013801 0.002756
0.013832 0.002785
0.013863 0.002815
0.013895 0.002845
0.013926 0.002876
0.013958 0.002906
0.013989 0.002937
0.014021 0.002967
0.014053 0.002998
0.014086 0.003029
0.014118 0.003061
0.014151 0.003092
0.014183 0.003124
0.014216 0.003155
0.014249 0.003187
0.014282 0.003219
0.014316 0.003251
0.014349 0.003284
0.014383 0.003316
0.014417 0.003349
0.014451 0.003382
0.014485 0.003415
0.014519 0.003448
0.014554 0.003481
0.014588 0.003515
0.014623 0.003548
0.014658 0.003582
0.014693 0.003616
0.014729 0.003650
0.014764 0.003685
0.014800 0.003719
0.014836 0.003754
0.014872 0.003788
0.014908 0.003823
0.014944 0.003858
0.014980 0.003894
0.015017 0.003929
0.015054 0.003964
0.015091 0.004000
0.015128 0.004036
0.015165 0.004072
0.015202 0.004108
0.015240 0.004145
0.015278 0.004181
0.015316 0.004218
0.015354 0.004255
0.015392 0.004292
0.015430 0.004329
0.015469 0.004366
0.015507 0.004404
0.015546 0.004441
0.015585 0.004479
0.015624 0.004517
0.015664 0.004555
0.015703 0.004593
0.015743 0.004632
0.015783 0.004670
0.015823 0.004709
0.015863 0.004748
0.015903 0.004787
0.015944 0.004826
0.015984 0.004866
0.016025 0.004905
0.016066 0.004945
0.016107 0.004985
0.016149 0.005025
0.016190 0.005065
0.016231 0.005105
0.016271 0.005144
0.016312 0.005183
0.016352 0.005223
0.016393 0.005262
0.016433 0.005301
0.016473 0.005339
0.016512 0.005378
0.016552 0.005416
0.016591 0.005454
0.016631 0.005493
0.016670 0.005530
0.016709 0.005568
0.016748 0.005606
0.016786 0.005643
0.016825 0.005680
0.016863 0.005718
0.016901 0.005755
0.016939 0.005791
0.016977 0.005828
0.017015 0.005864
0.017052 0.005901
0.017089 0.005937
0.017126 0.005973
0.017163 0.006009
0.017200 0.006044
0.017237 0.006080
0.017273 0.006115
0.017310 0.006151
0.017346 0.006186
0.017382 0.006220
0.017418 0.006255
0.017454 0.006290
0.017489 0.006324
0.017524 0.006358
0.017560 0.006392
0.017595 0.006426
0.017630 0.006460
0.017664 0.006494
0.017699 0.006527
0.017733 0.006560
0.017767 0.006593
0.017801 0.006626
0.017835 0.006659
0.017869 0.006692
0.017903 0.006724
0.017936 0.006757
0.017969 0.006789
0.018002 0.006821
0.018035 0.006853
0.018068 0.006884
0.018101 0.006916
0.018133 0.006947
0.018165 0.006978
0.018197 0.007009
0.018229 0.007040
0.018261 0.007071
0.018293 0.007102
0.018324 0.007132
0.018355 0.007162
0.018386 0.007192
0.018417 0.007222
0.018448 0.007252
0.018479 0.007281
0.018509 0.007311
0.018540 0.007340
0.018570 0.007369
0.018600 0.007398
0.018629 0.007427
0.018659 0.007456
0.018689 0.007484
0.018718 0.007512
0.018747 0.007541
0.018776 0.007569
0.018805 0.007596
0.018834 0.007624
0.018862 0.007652
0.018890 0.007679
0.018919 0.007706
0.018947 0.007733
0.018974 0.007760
0.019002 0.007787
0.019030 0.007813
0.019057 0.007840
0.019084 0.007866
0.019111 0.007892
0.019138 0.007918
0.019165 0.007944
0.019191 0.007969
0.019218 0.007995
0.019244 0.008020
0.019270 0.008045
0.019296 0.008070
0.019321 0.008095
0.019347 0.008119
0.019372 0.008144
0.019398 0.008168
0.019423 0.008192
0.019448 0.008216
0.019472 0.008240
0.019497 0.008264
0.019521 0.008287
0.019546 0.008311
0.019570 0.008334
0.019594 0.008357
0.019617 0.008380
0.019641 0.008402
0.019664 0.008425
0.019688 0.008447
0.019711 0.008469
0.019734 0.008492
0.019756 0.008513
0.019779 0.008535
0.019802 0.008557
0.019824 0.008578
0.019846 0.008599
0.019868 0.008621
0.019890 0.008641
0.019911 0.008662
0.019933 0.008683
0.019954 0.008703
0.019975 0.008724
0.019996 0.008744
0.020017 0.008764
0.020038 0.008784
0.020058 0.008803
0.020078 0.008823
0.020099 0.008842
0.020119 0.008861
0.020138 0.008880
0.020158 0.008899
0.020178 0.008918
0.020197 0.008936
0.020216 0.008955
0.020235 0.008973
0.020254 0.008991
0.020273 0.009009
0.020291 0.009027
0.020310 0.009044
0.020328 0.009062
0.020346 0.009079
0.020364 0.009096
0.020381 0.009113
0.020399 0.009130
0.020416 0.009146
0.020434 0.009163
0.020451 0.009179
0.020468 0.009195
0.020484 0.009211
0.020501 0.009227
0.020517 0.009243
0.020534 0.009258
0.020550 0.009273
0.020566 0.009289
0.020581 0.009304
0.020597 0.009319
0.020612 0.009333
0.020628 0.009348
0.020643 0.009362
0.020658 0.009376
0.020672 0.009390
0.020687 0.009404
0.020701 0.009418
0.020716 0.009432
0.020730 0.009445
0.020744 0.009458
0.020757 0.009471
0.020771 0.009484
0.020785 0.009497
0.020798 0.009510
0.020811 0.009522
0.020824 0.009534
0.020837 0.009547
0.020849 0.009559
0.020862 0.009570
0.020874 0.009582
0.020886 0.009593
0.020898 0.009605
0.020910 0.009616
0.020922 0.009627
0.020933 0.009638
0.020945 0.009649
0.020956 0.009659
0.020967 0.009669
0.020978 0.009680
0.020988 0.009690
0.020999 0.009700
0.021009 0.009709
0.021019 0.009719
0.021030 0.009728
0.021039 0.009738
0.021049 0.009747
0.021059 0.009756
0.021068 0.009764
0.021077 0.009773
0.021086 0.009781
0.021095 0.009790
0.021104 0.009798
0.021112 0.009806
0.021121 0.009814
0.021129 0.009821
0.021137 0.009829
0.021145 0.009836
0.021153 0.009843
0.021160 0.009850
0.021168 0.009857
0.021175 0.009864
0.021182 0.009870
0.021189 0.009877
0.021196 0.009883
0.021202 0.009889
0.021209 0.009895
0.021215 0.009901
0.021221 0.009906
0.021227 0.009911
0.021233 0.009917
0.021239 0.009922
0.021244 0.009927
0.021249 0.009932
0.021254 0.009936
0.021259 0.009941
0.021264 0.009945
0.021269 0.009949
0.021273 0.009953
0.021278 0.009957
0.021282 0.009960
0.021286 0.009964
0.021290 0.009967
0.021293 0.009970
0.021297 0.009973
0.021300 0.009976
0.021303 0.009979
0.021306 0.009981
0.021309 0.009984
0.021312 0.009986
0.021314 0.009988
0.021317 0.009990
0.021319 0.009992
0.021321 0.009993
