x y
4.991552 4.501850
5.002218 4.517491
5.012884 4.533135
5.023550 4.548785
5.034215 4.564439
5.044881 4.580097
5.055547 4.595759
5.066212 4.611426
5.076878 4.627096
5.087544 4.642770
5.098209 4.658447
5.108875 4.674128
5.119541 4.689812
5.130207 4.705499
5.140872 4.721189
5.151538 4.736882
5.162204 4.752577
5.172869 4.768275
5.183535 4.783975
5.194201 4.799677
5.204867 4.815381
5.215532 4.831087
5.226198 4.846795
5.236864 4.862504
5.247529 4.878214
5.258195 4.893926
5.268861 4.909639
5.279527 4.925353
5.290192 4.941067
5.300858 4.956782
5.311524 4.972497
5.322189 4.988213
5.332855 5.003929
5.343521 5.019645
5.354187 5.035360
5.364852 5.051076
5.375518 5.066790
5.386184 5.082504
5.396849 5.098218
5.407515 5.113930
5.418181 5.129641
5.428846 5.145351
5.439512 5.161059
5.450178 5.176766
5.460844 5.192471
5.471509 5.208174
5.482175 5.223876
5.492841 5.239575
5.503506 5.255271
5.514172 5.270965
5.524838 5.286656
5.535504 5.302345
5.546169 5.318031
5.556835 5.333713
5.567501 5.349392
5.578166 5.365068
5.588832 5.380740
5.599498 5.396408
5.610164 5.412072
5.620829 5.427733
5.631495 5.443389
5.642161 5.459040
5.652826 5.474688
5.663492 5.490330
5.674158 5.505968
5.684824 5.521600
5.695489 5.537228
5.706155 5.552850
5.716821 5.568467
5.727486 5.584078
5.738152 5.599683
5.748818 5.615282
5.759484 5.630876
5.770149 5.646463
5.780815 5.662044
5.791481 5.677618
5.802146 5.693185
5.812812 5.708746
5.823478 5.724299
5.834143 5.739846
5.844809 5.755385
5.855475 5.770917
5.866141 5.786441
5.876806 5.801957
5.887472 5.817465
5.898138 5.832966
5.908803 5.848458
5.919469 5.863941
5.930135 5.879417
5.940801 5.894883
5.951466 5.910341
5.962132 5.925789
5.972798 5.941229
5.983463 5.956659
5.994129 5.972080
6.004795 5.987491
6.015461 6.002892
6.026126 6.018284
6.036792 6.033665
6.047458 6.049036
6.058123 6.064397
6.068789 6.079747
6.079455 6.095087
6.090121 6.110416
6.100786 6.125734
6.111452 6.141040
6.122118 6.156336
6.132783 6.171620
6.143449 6.186892
6.154115 6.202153
6.164781 6.217402
6.175446 6.232639
6.186112 6.247863
6.196778 6.263076
6.207443 6.278275
6.218109 6.293463
6.228775 6.308637
6.239440 6.323799
6.250106 6.338947
6.260772 6.354082
6.271438 6.369204
6.282103 6.384312
6.292769 6.399407
6.303435 6.414488
6.314100 6.429555
6.324766 6.444607
6.335432 6.459646
6.346098 6.474670
6.356763 6.489679
6.367429 6.504674
6.378095 6.519654
6.388760 6.534619
6.399426 6.549568
6.410092 6.564503
6.420758 6.579422
6.431423 6.594325
6.442089 6.609212
6.452755 6.624084
6.463420 6.638940
6.474086 6.653779
6.484752 6.668602
6.495418 6.683409
6.506083 6.698199
6.516749 6.712972
6.527415 6.727728
6.538080 6.742467
6.548746 6.757189
6.559412 6.771894
6.570077 6.786581
6.580743 6.801251
6.591409 6.815902
6.602075 6.830536
6.612740 6.845152
6.623406 6.859749
6.634072 6.874328
6.644737 6.888889
6.655403 6.903431
6.666069 6.917954
6.676735 6.932458
6.687400 6.946943
6.698066 6.961409
6.708732 6.975855
6.719397 6.990282
6.730063 7.004689
6.740729 7.019076
6.751395 7.033444
6.762060 7.047791
6.772726 7.062118
6.783392 7.076425
6.794057 7.090712
6.804723 7.104977
6.815389 7.119222
6.826055 7.133446
6.836720 7.147649
6.847386 7.161830
6.858052 7.175990
6.868717 7.190129
6.879383 7.204246
6.890049 7.218342
6.900715 7.232415
6.911380 7.246466
6.922046 7.260495
6.932712 7.274502
6.943377 7.288487
6.954043 7.302448
6.964709 7.316387
6.975374 7.330303
6.986040 7.344197
6.996706 7.358066
7.007372 7.371913
7.018037 7.385736
7.028703 7.399536
7.039369 7.413312
7.050034 7.427064
7.060700 7.440792
7.071366 7.454496
7.082032 7.468176
7.092697 7.481831
7.103363 7.495462
7.114029 7.509068
7.124694 7.522649
7.135360 7.536206
7.146026 7.549737
7.156692 7.563244
7.167357 7.576724
7.178023 7.590180
7.188689 7.603610
7.199354 7.617014
7.210020 7.630392
7.220686 7.643744
7.231352 7.657071
7.242017 7.670370
7.252683 7.683644
7.263349 7.696891
7.274014 7.710111
7.284680 7.723305
7.295346 7.736472
7.306011 7.749611
7.316677 7.762724
7.327343 7.775809
7.338009 7.788867
7.348674 7.801897
7.359340 7.814900
7.370006 7.827874
7.380671 7.840821
7.391337 7.853740
7.402003 7.866630
7.412669 7.879493
7.423334 7.892326
7.434000 7.905132
7.444666 7.917908
7.455331 7.930656
7.465997 7.943375
7.476663 7.956064
7.487329 7.968725
7.497994 7.981356
7.508660 7.993957
7.519326 8.006529
7.529991 8.019072
7.540657 8.031584
7.551323 8.044067
7.561989 8.056519
7.572654 8.068942
7.583320 8.081334
7.593986 8.093695
7.604651 8.106026
7.615317 8.118327
7.625983 8.130596
7.636649 8.142835
7.647314 8.155042
7.657980 8.167219
7.668646 8.179364
7.679311 8.191477
7.689977 8.203559
7.700643 8.215610
7.711308 8.227629
7.721974 8.239615
7.732640 8.251570
7.743306 8.263493
7.753971 8.275383
7.764637 8.287241
7.775303 8.299067
7.785968 8.310860
7.796634 8.322620
7.807300 8.334348
7.817966 8.346042
7.828631 8.357704
7.839297 8.369332
7.849963 8.380927
7.860628 8.392489
7.871294 8.404017
7.881960 8.415511
7.892626 8.426972
7.903291 8.438399
7.913957 8.449792
7.924623 8.461151
7.935288 8.472475
7.945954 8.483766
7.956620 8.495022
7.967286 8.506243
7.977951 8.517430
7.988617 8.528582
7.999283 8.539699
8.009948 8.550781
8.020614 8.561828
8.031280 8.572840
8.041946 8.583816
8.052611 8.594758
8.063277 8.605663
8.073943 8.616533
8.084608 8.627368
8.095274 8.638166
8.105940 8.648929
8.116605 8.659655
8.127271 8.670345
8.137937 8.681000
8.148603 8.691617
8.159268 8.702198
8.169934 8.712743
8.180600 8.723251
8.191265 8.733722
8.201931 8.744157
8.212597 8.754554
8.223263 8.764914
8.233928 8.775237
8.244594 8.785523
8.255260 8.795771
8.265925 8.805982
8.276591 8.816155
8.287257 8.826291
8.297923 8.836389
8.308588 8.846448
8.319254 8.856470
8.329920 8.866454
8.340585 8.876399
8.351251 8.886307
8.361917 8.896176
8.372583 8.906006
8.383248 8.915798
8.393914 8.925551
8.404580 8.935265
8.415245 8.944940
8.425911 8.954577
8.436577 8.964174
8.447242 8.973732
8.457908 8.983251
8.468574 8.992731
8.479240 9.002171
8.489905 9.011572
8.500571 9.020933
8.511237 9.030254
8.521902 9.039535
8.532568 9.048777
8.543234 9.057978
8.553900 9.067140
8.564565 9.076261
8.575231 9.085342
8.585897 9.094383
8.596562 9.103383
8.607228 9.112342
8.617894 9.121261
8.628560 9.130140
8.639225 9.138977
8.649891 9.147774
8.660557 9.156529
8.671222 9.165244
8.681888 9.173917
8.692554 9.182549
8.703220 9.191140
8.713885 9.199690
8.724551 9.208198
8.735217 9.216664
8.745882 9.225089
8.756548 9.233472
8.767214 9.241813
8.777880 9.250112
8.788545 9.258369
8.799211 9.266584
8.809877 9.274758
8.820542 9.282888
8.831208 9.290977
8.841874 9.299023
8.852539 9.307026
8.863205 9.314988
8.873871 9.322906
8.884537 9.330782
8.895202 9.338615
8.905868 9.346405
8.916534 9.354152
8.927199 9.361856
8.937865 9.369517
8.948531 9.377135
8.959197 9.384709
8.969862 9.392241
8.980528 9.399729
8.991194 9.407173
9.001859 9.414574
9.012525 9.421931
9.023191 9.429245
9.033857 9.436515
9.044522 9.443741
9.055188 9.450923
9.065854 9.458061
9.076519 9.465155
9.087185 9.472205
9.097851 9.479211
9.108517 9.486172
9.119182 9.493090
9.129848 9.499962
9.140514 9.506791
9.151179 9.513575
9.161845 9.520314
9.172511 9.527008
9.183176 9.533658
9.193842 9.540263
9.204508 9.546824
9.215174 9.553339
9.225839 9.559809
9.236505 9.566235
9.247171 9.572615
9.257836 9.578950
9.268502 9.585239
9.279168 9.591484
9.289834 9.597683
9.300499 9.603837
9.311165 9.609945
9.321831 9.616007
9.332496 9.622024
9.343162 9.627996
9.353828 9.633922
9.364494 9.639801
9.375159 9.645635
9.385825 9.651424
9.396491 9.657166
9.407156 9.662862
9.417822 9.668512
9.428488 9.674116
9.439154 9.679674
9.449819 9.685185
9.460485 9.690651
9.471151 9.696070
9.481816 9.701442
9.492482 9.706768
9.503148 9.712048
9.513814 9.717281
9.524479 9.722467
9.535145 9.727607
9.545811 9.732700
9.556476 9.737746
9.567142 9.742746
9.577808 9.747699
9.588473 9.752604
9.599139 9.757463
9.609805 9.762275
9.620471 9.767040
9.631136 9.771757
9.641802 9.776428
9.652468 9.781051
9.663133 9.785627
9.673799 9.790156
9.684465 9.794638
9.695131 9.799072
9.705796 9.803458
9.716462 9.807798
9.727128 9.812090
9.737793 9.816334
9.748459 9.820530
9.759125 9.824679
9.769791 9.828781
9.780456 9.832834
9.791122 9.836840
9.801788 9.840798
9.812453 9.844709
9.823119 9.848571
9.833785 9.852386
9.844451 9.856152
9.855116 9.859871
9.865782 9.863541
9.876448 9.867164
9.887113 9.870738
9.897779 9.874265
9.908445 9.877743
9.919110 9.881173
9.929776 9.884555
9.940442 9.887888
9.951108 9.891173
9.961773 9.894410
9.972439 9.897599
9.983105 9.900739
9.993770 9.903831
10.004436 9.906874
10.015102 9.909869
10.025768 9.912815
10.036433 9.915713
10.047099 9.918562
10.057765 9.921363
10.068430 9.924115
10.079096 9.926818
10.089762 9.929473
10.100428 9.932079
10.111093 9.934636
10.121759 9.937144
10.132425 9.939604
10.143090 9.942015
10.153756 9.944377
10.164422 9.946690
10.175088 9.948955
10.185753 9.951170
10.196419 9.953337
10.207085 9.955454
10.217750 9.957523
10.228416 9.959543
10.239082 9.961513
10.249748 9.963435
10.260413 9.965308
10.271079 9.967131
10.281745 9.968906
10.292410 9.970631
10.303076 9.972307
10.313742 9.973935
10.324407 9.975513
10.335073 9.977042
10.345739 9.978521
10.356405 9.979952
10.367070 9.981333
10.377736 9.982665
10.388402 9.983948
10.399067 9.985182
10.409733 9.986366
10.420399 9.987501
10.431065 9.988587
10.441730 9.989624
10.452396 9.990611
10.463062 9.991549
10.473727 9.992438
10.484393 9.993277
10.495059 9.994067
10.505725 9.994808
10.516390 9.995499
10.527056 9.996141
10.537722 9.996734
10.548387 9.997277
10.559053 9.997771
10.569719 9.998216
10.580385 9.998611
10.591050 9.998957
10.601716 9.999253
10.612382 9.999500
10.623047 9.999697
10.633713 9.999846
10.644379 9.999944
10.655045 9.999994
10.665710 9.999994
10.676376 9.999944
10.687042 9.999846
10.697707 9.999697
10.708373 9.999500
10.719039 9.999253
10.729704 9.998957
10.740370 9.998611
10.751036 9.998216
10.761702 9.997771
10.772367 9.997277
10.783033 9.996734
10.793699 9.996141
10.804364 9.995499
10.815030 9.994808
10.825696 9.994067
10.836362 9.993277
10.847027 9.992438
10.857693 9.991549
10.868359 9.990611
10.879024 9.989624
10.889690 9.988587
10.900356 9.987501
10.911022 9.986366
10.921687 9.985182
10.932353 9.983948
10.943019 9.982665
10.953684 9.981333
10.964350 9.979952
10.975016 9.978521
10.985682 9.977042
10.996347 9.975513
11.007013 9.973935
11.017679 9.972307
11.028344 9.970631
11.039010 9.968906
11.049676 9.967131
11.060341 9.965308
11.071007 9.963435
11.081673 9.961513
11.092339 9.959543
11.103004 9.957523
11.113670 9.955454
11.124336 9.953337
11.135001 9.951170
11.145667 9.948955
11.156333 9.946690
11.166999 9.944377
11.177664 9.942015
11.188330 9.939604
11.198996 9.937144
11.209661 9.934636
11.220327 9.932079
11.230993 9.929473
11.241659 9.926818
11.252324 9.924115
11.262990 9.921363
11.273656 9.918562
11.284321 9.915713
11.294987 9.912815
11.305653 9.909869
11.316319 9.906874
11.326984 9.903831
11.337650 9.900739
11.348316 9.897599
11.358981 9.894410
11.369647 9.891173
11.380313 9.887888
11.390979 9.884555
11.401644 9.881173
11.412310 9.877743
11.422976 9.874265
11.433641 9.870738
11.444307 9.867164
11.454973 9.863541
11.465638 9.859871
11.476304 9.856152
11.486970 9.852386
11.497636 9.848571
11.508301 9.844709
11.518967 9.840798
11.529633 9.836840
11.540298 9.832834
11.550964 9.828781
11.561630 9.824679
11.572296 9.820530
11.582961 9.816334
11.593627 9.812090
11.604293 9.807798
11.614958 9.803458
11.625624 9.799072
11.636290 9.794638
11.646956 9.790156
11.657621 9.785627
11.668287 9.781051
11.678953 9.776428
11.689618 9.771757
11.700284 9.767040
11.710950 9.762275
11.721616 9.757463
11.732281 9.752604
11.742947 9.747699
11.753613 9.742746
11.764278 9.737746
11.774944 9.732700
11.785610 9.727607
11.796275 9.722467
11.806941 9.717281
11.817607 9.712048
11.828273 9.706768
11.838938 9.701442
11.849604 9.696070
11.860270 9.690651
11.870935 9.685185
11.881601 9.679674
11.892267 9.674116
11.902933 9.668512
11.913598 9.662862
11.924264 9.657166
11.934930 9.651424
11.945595 9.645635
11.956261 9.639801
11.966927 9.633922
11.977593 9.627996
11.988258 9.622024
11.998924 9.616007
12.009590 9.609945
12.020255 9.603837
12.030921 9.597683
12.041587 9.591484
12.052253 9.585239
12.062918 9.578950
12.073584 9.572615
12.084250 9.566235
12.094915 9.559809
12.105581 9.553339
12.116247 9.546824
12.126913 9.540263
12.137578 9.533658
12.148244 9.527008
12.158910 9.520314
12.169575 9.513575
12.180241 9.506791
12.190907 9.499962
12.201572 9.493090
12.212238 9.486172
12.222904 9.479211
12.233570 9.472205
12.244235 9.465155
12.254901 9.458061
12.265567 9.450923
12.276232 9.443741
12.286898 9.436515
12.297564 9.429245
12.308230 9.421931
12.318895 9.414574
12.329561 9.407173
12.340227 9.399729
12.350892 9.392241
12.361558 9.384709
12.372224 9.377135
12.382890 9.369517
12.393555 9.361856
12.404221 9.354152
12.414887 9.346405
12.425552 9.338615
12.436218 9.330782
12.446884 9.322906
12.457550 9.314988
12.468215 9.307026
12.478881 9.299023
12.489547 9.290977
12.500212 9.282888
12.510878 9.274758
12.521544 9.266584
12.532210 9.258369
12.542875 9.250112
12.553541 9.241813
12.564207 9.233472
12.574872 9.225089
12.585538 9.216664
12.596204 9.208198
12.606869 9.199690
12.617535 9.191140
12.628201 9.182549
12.638867 9.173917
12.649532 9.165244
12.660198 9.156529
12.670864 9.147774
12.681529 9.138977
12.692195 9.130140
12.702861 9.121261
12.713527 9.112342
12.724192 9.103383
12.734858 9.094383
12.745524 9.085342
12.756189 9.076261
12.766855 9.067140
12.777521 9.057978
12.788187 9.048777
12.798852 9.039535
12.809518 9.030254
12.820184 9.020933
12.830849 9.011572
12.841515 9.002171
12.852181 8.992731
12.862847 8.983251
12.873512 8.973732
12.884178 8.964174
12.894844 8.954577
12.905509 8.944940
12.916175 8.935265
12.926841 8.925551
12.937506 8.915798
12.948172 8.906006
12.958838 8.896176
12.969504 8.886307
12.980169 8.876399
12.990835 8.866454
13.001501 8.856470
13.012166 8.846448
13.022832 8.836389
13.033498 8.826291
13.044164 8.816155
13.054829 8.805982
13.065495 8.795771
13.076161 8.785523
13.086826 8.775237
13.097492 8.764914
13.108158 8.754554
13.118824 8.744157
13.129489 8.733722
13.140155 8.723251
13.150821 8.712743
13.161486 8.702198
13.172152 8.691617
13.182818 8.681000
13.193484 8.670345
13.204149 8.659655
13.214815 8.648929
13.225481 8.638166
13.236146 8.627368
13.246812 8.616533
13.257478 8.605663
13.268144 8.594758
13.278809 8.583816
13.289475 8.572840
13.300141 8.561828
13.310806 8.550781
13.321472 8.539699
13.332138 8.528582
13.342803 8.517430
13.353469 8.506243
13.364135 8.495022
13.374801 8.483766
13.385466 8.472475
13.396132 8.461151
13.406798 8.449792
13.417463 8.438399
13.428129 8.426972
13.438795 8.415511
13.449461 8.404017
13.460126 8.392489
13.470792 8.380927
13.481458 8.369332
13.492123 8.357704
13.502789 8.346042
13.513455 8.334348
13.524121 8.322620
13.534786 8.310860
13.545452 8.299067
13.556118 8.287241
13.566783 8.275383
13.577449 8.263493
13.588115 8.251570
13.598781 8.239615
13.609446 8.227629
13.620112 8.215610
13.630778 8.203559
13.641443 8.191477
13.652109 8.179364
13.662775 8.167219
13.673440 8.155042
13.684106 8.142835
13.694772 8.130596
13.705438 8.118327
13.716103 8.106026
13.726769 8.093695
13.737435 8.081334
13.748100 8.068942
13.758766 8.056519
13.769432 8.044067
13.780098 8.031584
13.790763 8.019072
13.801429 8.006529
13.812095 7.993957
13.822760 7.981356
13.833426 7.968725
13.844092 7.956064
13.854758 7.943375
13.865423 7.930656
13.876089 7.917908
13.886755 7.905132
13.897420 7.892326
13.908086 7.879493
13.918752 7.866630
13.929418 7.853740
13.940083 7.840821
13.950749 7.827874
13.961415 7.814900
13.972080 7.801897
13.982746 7.788867
13.993412 7.775809
14.004078 7.762724
14.014743 7.749611
14.025409 7.736472
14.036075 7.723305
14.046740 7.710111
14.057406 7.696891
14.068072 7.683644
14.078737 7.670370
14.089403 7.657071
14.100069 7.643744
14.110735 7.630392
14.121400 7.617014
14.132066 7.603610
14.142732 7.590180
14.153397 7.576724
14.164063 7.563244
14.174729 7.549737
14.185395 7.536206
14.196060 7.522649
14.206726 7.509068
14.217392 7.495462
14.228057 7.481831
14.238723 7.468176
14.249389 7.454496
14.260055 7.440792
14.270720 7.427064
14.281386 7.413312
14.292052 7.399536
14.302717 7.385736
14.313383 7.371913
14.324049 7.358066
14.334715 7.344197
14.345380 7.330303
14.356046 7.316387
14.366712 7.302448
14.377377 7.288487
14.388043 7.274502
14.398709 7.260495
14.409374 7.246466
14.420040 7.232415
14.430706 7.218342
14.441372 7.204246
14.452037 7.190129
14.462703 7.175990
14.473369 7.161830
14.484034 7.147649
14.494700 7.133446
14.505366 7.119222
14.516032 7.104977
14.526697 7.090712
14.537363 7.076425
14.548029 7.062118
14.558694 7.047791
14.569360 7.033444
14.580026 7.019076
14.590692 7.004689
14.601357 6.990282
14.612023 6.975855
14.622689 6.961409
14.633354 6.946943
14.644020 6.932458
14.654686 6.917954
14.665352 6.903431
14.676017 6.888889
14.686683 6.874328
14.697349 6.859749
14.708014 6.845152
14.718680 6.830536
14.729346 6.815902
14.740012 6.801251
14.750677 6.786581
14.761343 6.771894
14.772009 6.757189
14.782674 6.742467
14.793340 6.727728
14.804006 6.712972
14.814671 6.698199
14.825337 6.683409
14.836003 6.668602
14.846669 6.653779
14.857334 6.638940
14.868000 6.624084
14.878666 6.609212
14.889331 6.594325
14.899997 6.579422
